,K,n,s,exp,det,rot,roc,cen
0,-498.251579,-0.097133386,-0.235325407,에멀젼C,모든 뇌관,변성암,셰일,Cylinder-cut
0,-507.7745988,-0.056341375,-0.301496952,에멀젼C,모든 뇌관,변성암,셰일,TBM 선굴착
0,-169.4493016,-0.545377723,-0.202278487,에멀젼C,모든 뇌관,변성암,셰일,V-CUT
0,115.1116236,-1.015255227,-0.290852752,에멀젼C,모든 뇌관,변성암,셰일,라인 드릴링
0,203.0498312,-0.873570736,-0.368854328,에멀젼C,모든 뇌관,변성암,셰일,분착식 다단발파
0,315.0972327,-0.83174074,0.028749429,에멀젼C,모든 뇌관,변성암,셰일,선대구경
0,243.9727821,-0.258801399,0.834060104,에멀젼C,모든 뇌관,변성암,셰일,수직구
0,-570.1081443,-0.504811498,0.20213801,에멀젼C,모든 뇌관,변성암,안산암,모든 심발
0,-525.3424023,-0.140145963,-0.223351929,에멀젼C,모든 뇌관,변성암,안산암,Cylinder-cut
0,-551.3430521,0.098813693,-0.351132969,에멀젼C,모든 뇌관,변성암,안산암,TBM 선굴착
0,-329.6329113,-0.293590134,-0.320308159,에멀젼C,모든 뇌관,변성암,안산암,V-CUT
0,-18.46414034,-0.949025104,-0.472961731,에멀젼C,모든 뇌관,변성암,안산암,라인 드릴링
0,175.0801718,-1.142615341,-0.535431144,에멀젼C,모든 뇌관,변성암,안산암,분착식 다단발파
0,282.7190538,-1.076566249,-0.350054234,에멀젼C,모든 뇌관,변성암,안산암,선대구경
0,209.0628326,-0.442264819,0.466201559,에멀젼C,모든 뇌관,변성암,안산암,수직구
0,-573.0710303,-0.219704937,0.390822106,에멀젼C,모든 뇌관,변성암,응회암,모든 심발
0,-532.3837811,-0.312163854,-0.131319842,에멀젼C,모든 뇌관,변성암,응회암,Cylinder-cut
0,-569.1514781,0.263233172,-0.077216818,에멀젼C,모든 뇌관,변성암,응회암,TBM 선굴착
0,-346.6118383,-0.073540582,-0.248984152,에멀젼C,모든 뇌관,변성암,응회암,V-CUT
0,-85.9084817,-0.749075268,-0.460610973,에멀젼C,모든 뇌관,변성암,응회암,라인 드릴링
0,136.2813008,-1.119685408,-0.672235885,에멀젼C,모든 뇌관,변성암,응회암,분착식 다단발파
0,221.1493411,-1.090569447,-0.503595547,에멀젼C,모든 뇌관,변성암,응회암,선대구경
0,241.9529794,-0.88622395,-0.004579359,에멀젼C,모든 뇌관,변성암,응회암,수직구
0,-610.5535914,-0.148350584,0.622807509,에멀젼C,모든 뇌관,변성암,편마암,모든 심발
0,-574.4417088,-0.025748909,0.362511898,에멀젼C,모든 뇌관,변성암,편마암,Cylinder-cut
0,-508.4951394,0.326442004,0.268556175,에멀젼C,모든 뇌관,변성암,편마암,TBM 선굴착
0,-366.5323461,-0.000121447,-0.048983927,에멀젼C,모든 뇌관,변성암,편마암,V-CUT
0,-106.1410653,-0.415712264,-0.327316649,에멀젼C,모든 뇌관,변성암,편마암,라인 드릴링
0,146.4093141,-0.916741393,-0.554994068,에멀젼C,모든 뇌관,변성암,편마암,분착식 다단발파
0,209.942664,-1.019020723,-0.485725567,에멀젼C,모든 뇌관,변성암,편마암,선대구경
0,210.0273131,-1.178777155,-0.333289179,에멀젼C,모든 뇌관,변성암,편마암,수직구
0,-627.9289853,-0.075605939,0.786401082,에멀젼C,모든 뇌관,변성암,편암,모든 심발
0,-607.8941375,0.270002744,0.792175599,에멀젼C,모든 뇌관,변성암,편암,Cylinder-cut
0,-475.364794,0.626369987,0.84893522,에멀젼C,모든 뇌관,변성암,편암,TBM 선굴착
0,-356.7451502,0.192239015,0.290959192,에멀젼C,모든 뇌관,변성암,편암,V-CUT
0,-170.1555405,-0.087043148,-0.045520814,에멀젼C,모든 뇌관,변성암,편암,라인 드릴링
0,79.86383314,-0.550136018,-0.332207221,에멀젼C,모든 뇌관,변성암,편암,분착식 다단발파
0,169.2433247,-0.826884039,-0.37637311,에멀젼C,모든 뇌관,변성암,편암,선대구경
0,208.8982339,-1.04188424,-0.207185453,에멀젼C,모든 뇌관,변성암,편암,수직구
0,-591.1567914,0.004075539,1.02634723,에멀젼C,모든 뇌관,변성암,화강반암,모든 심발
0,-582.9373648,0.376473609,1.166730972,에멀젼C,모든 뇌관,변성암,화강반암,Cylinder-cut
0,-475.4321005,0.918523691,1.263409851,에멀젼C,모든 뇌관,변성암,화강반암,TBM 선굴착
0,-317.5786,0.504404644,0.658555402,에멀젼C,모든 뇌관,변성암,화강반암,V-CUT
0,-174.2683869,0.314333317,0.280014823,에멀젼C,모든 뇌관,변성암,화강반암,라인 드릴링
0,30.60363241,-0.334723406,-0.193682243,에멀젼C,모든 뇌관,변성암,화강반암,분착식 다단발파
0,150.0741172,-0.744688357,-0.30193902,에멀젼C,모든 뇌관,변성암,화강반암,선대구경
0,264.7644777,-0.860820409,0.009722055,에멀젼C,모든 뇌관,변성암,화강반암,수직구
0,-499.2930234,0.231136802,1.3384924,에멀젼C,모든 뇌관,변성암,화강암,모든 심발
0,-485.6559777,0.486537402,1.480919601,에멀젼C,모든 뇌관,변성암,화강암,Cylinder-cut
0,-400.7737277,1.15075021,1.535787692,에멀젼C,모든 뇌관,변성암,화강암,TBM 선굴착
0,-289.1069249,0.897910291,0.962977775,에멀젼C,모든 뇌관,변성암,화강암,V-CUT
0,-101.3141841,0.453959337,0.468705642,에멀젼C,모든 뇌관,변성암,화강암,라인 드릴링
0,19.94071499,-0.044177748,0.023330729,에멀젼C,모든 뇌관,변성암,화강암,분착식 다단발파
0,96.24940517,-0.492781707,-0.171639284,에멀젼C,모든 뇌관,변성암,화강암,선대구경
0,242.6240538,-0.682769978,0.122078193,에멀젼C,모든 뇌관,변성암,화강암,수직구
0,100.1702659,-1.666031096,0.105661216,에멀젼C,모든 뇌관,퇴적암,모든 암종,모든 심발
0,66.98429866,-1.674910566,0.128303601,에멀젼C,모든 뇌관,퇴적암,모든 암종,Cylinder-cut
0,-14.52656354,-1.329257701,0.579628972,에멀젼C,모든 뇌관,퇴적암,모든 암종,TBM 선굴착
0,68.46250719,-1.594344734,0.089953089,에멀젼C,모든 뇌관,퇴적암,모든 암종,V-CUT
0,100.2000396,-1.742621066,0.087761825,에멀젼C,모든 뇌관,퇴적암,모든 암종,라인 드릴링
0,127.9444011,-1.67246701,0.116415694,에멀젼C,모든 뇌관,퇴적암,모든 암종,분착식 다단발파
0,17.88950748,-1.109331514,0.528893734,에멀젼C,모든 뇌관,퇴적암,모든 암종,선대구경
0,-69.14459636,-0.510960804,0.738529393,에멀젼C,모든 뇌관,퇴적암,모든 암종,수직구
0,100.0382792,-1.32442553,0.021927861,에멀젼C,모든 뇌관,퇴적암,규장암,모든 심발
0,71.55664269,-1.442997622,-0.107009496,에멀젼C,모든 뇌관,퇴적암,규장암,Cylinder-cut
0,-1.844175131,-0.825233532,0.402903446,에멀젼C,모든 뇌관,퇴적암,규장암,TBM 선굴착
0,111.2006782,-0.657740118,0.252097461,에멀젼C,모든 뇌관,퇴적암,규장암,V-CUT
0,133.032012,-0.745649455,0.190247304,에멀젼C,모든 뇌관,퇴적암,규장암,라인 드릴링
0,224.0013336,-0.910395851,0.305269767,에멀젼C,모든 뇌관,퇴적암,규장암,분착식 다단발파
0,207.8720865,-0.652320816,0.593447621,에멀젼C,모든 뇌관,퇴적암,규장암,선대구경
0,114.2800881,-0.169232231,0.880375426,에멀젼C,모든 뇌관,퇴적암,규장암,수직구
0,-77.24098408,-0.956924756,-0.115574821,에멀젼C,모든 뇌관,퇴적암,사암,모든 심발
0,-42.01180793,-1.08522732,-0.373720999,에멀젼C,모든 뇌관,퇴적암,사암,Cylinder-cut
0,-149.9914981,-0.213335153,0.218335385,에멀젼C,모든 뇌관,퇴적암,사암,TBM 선굴착
0,19.15483991,0.184436908,0.489053791,에멀젼C,모든 뇌관,퇴적암,사암,V-CUT
0,132.0275567,-0.114676006,0.152352332,에멀젼C,모든 뇌관,퇴적암,사암,라인 드릴링
0,291.038445,-0.486107957,0.376540882,에멀젼C,모든 뇌관,퇴적암,사암,분착식 다단발파
0,306.0341897,-0.359135725,0.58192043,에멀젼C,모든 뇌관,퇴적암,사암,선대구경
0,219.437191,-0.025182292,0.99247547,에멀젼C,모든 뇌관,퇴적암,사암,수직구
0,-279.3271379,-0.858285836,-0.176229899,에멀젼C,모든 뇌관,퇴적암,석회암,모든 심발
0,-168.8507678,-0.583067825,-0.402697331,에멀젼C,모든 뇌관,퇴적암,석회암,Cylinder-cut
0,-223.8925439,0.297970552,0.091261681,에멀젼C,모든 뇌관,퇴적암,석회암,TBM 선굴착
0,-129.3405712,0.62809193,0.416280896,에멀젼C,모든 뇌관,퇴적암,석회암,V-CUT
0,-5.247133496,0.292994073,0.026612541,에멀젼C,모든 뇌관,퇴적암,석회암,라인 드릴링
0,277.5470333,-0.232292022,0.172475598,에멀젼C,모든 뇌관,퇴적암,석회암,분착식 다단발파
0,408.1682417,-0.347030768,0.446729105,에멀젼C,모든 뇌관,퇴적암,석회암,선대구경
0,326.4930757,-0.101699749,0.914460448,에멀젼C,모든 뇌관,퇴적암,석회암,수직구
0,-506.9573374,-0.579070232,-0.100198023,에멀젼C,모든 뇌관,퇴적암,섬록암,모든 심발
0,-381.2608554,-0.192533406,-0.296432882,에멀젼C,모든 뇌관,퇴적암,섬록암,Cylinder-cut
0,-357.4721413,1.072449701,0.312817434,에멀젼C,모든 뇌관,퇴적암,섬록암,TBM 선굴착
0,-208.1109426,0.968973589,0.326859312,에멀젼C,모든 뇌관,퇴적암,섬록암,V-CUT
0,-63.31322297,0.434266869,-0.070274065,에멀젼C,모든 뇌관,퇴적암,섬록암,라인 드릴링
0,266.0554094,-0.203860878,-0.118614433,에멀젼C,모든 뇌관,퇴적암,섬록암,분착식 다단발파
0,540.071738,-0.703989157,0.080586826,에멀젼C,모든 뇌관,퇴적암,섬록암,선대구경
0,383.176931,-0.333350327,0.635346886,에멀젼C,모든 뇌관,퇴적암,섬록암,수직구
0,-797.5313745,-0.137448004,0.019563682,에멀젼C,모든 뇌관,퇴적암,셰일,모든 심발
0,-636.7157621,0.40145814,0.048032341,에멀젼C,모든 뇌관,퇴적암,셰일,Cylinder-cut
0,-546.555519,1.658184125,0.639448225,에멀젼C,모든 뇌관,퇴적암,셰일,TBM 선굴착
0,-365.5918615,1.259991763,0.355757006,에멀젼C,모든 뇌관,퇴적암,셰일,V-CUT
0,-118.5891896,0.586858244,-0.029317999,에멀젼C,모든 뇌관,퇴적암,셰일,라인 드릴링
0,195.9043411,-0.143605199,-0.240939978,에멀젼C,모든 뇌관,퇴적암,셰일,분착식 다단발파
0,569.6053886,-0.796679455,-0.121085666,에멀젼C,모든 뇌관,퇴적암,셰일,선대구경
0,447.4595632,-0.586135306,0.356030327,에멀젼C,모든 뇌관,퇴적암,셰일,수직구
0,-966.491514,0.265999986,0.249638761,에멀젼C,모든 뇌관,퇴적암,안산암,모든 심발
0,-883.52326,0.996036387,0.494586756,에멀젼C,모든 뇌관,퇴적암,안산암,Cylinder-cut
0,-760.6731493,1.80451201,0.76029903,에멀젼C,모든 뇌관,퇴적암,안산암,TBM 선굴착
0,-577.0190385,1.396826869,0.334643971,에멀젼C,모든 뇌관,퇴적암,안산암,V-CUT
0,-249.8011542,0.572364313,-0.156005686,에멀젼C,모든 뇌관,퇴적암,안산암,라인 드릴링
0,145.2500189,-0.226807738,-0.30482333,에멀젼C,모든 뇌관,퇴적암,안산암,분착식 다단발파
0,510.6372779,-0.760008546,-0.292575152,에멀젼C,모든 뇌관,퇴적암,안산암,선대구경
0,513.4905421,-0.81075079,0.071797159,에멀젼C,모든 뇌관,퇴적암,안산암,수직구
0,-1093.898856,1.163013247,1.000857901,에멀젼C,모든 뇌관,퇴적암,응회암,모든 심발
0,-1009.651484,1.644609405,1.109418347,에멀젼C,모든 뇌관,퇴적암,응회암,Cylinder-cut
0,-906.860991,2.129067626,1.069917976,에멀젼C,모든 뇌관,퇴적암,응회암,TBM 선굴착
0,-726.7150004,1.477406471,0.262274207,에멀젼C,모든 뇌관,퇴적암,응회암,V-CUT
0,-385.1998328,0.774532852,-0.271697837,에멀젼C,모든 뇌관,퇴적암,응회암,라인 드릴링
0,36.90569044,0.014519088,-0.329820753,에멀젼C,모든 뇌관,퇴적암,응회암,분착식 다단발파
0,335.075316,-0.644029266,-0.380806727,에멀젼C,모든 뇌관,퇴적암,응회암,선대구경
0,507.6788151,-1.074940559,-0.205452745,에멀젼C,모든 뇌관,퇴적암,응회암,수직구
0,-1189.566952,1.905940266,1.628834849,에멀젼C,모든 뇌관,퇴적암,편마암,모든 심발
0,-1112.760448,2.496997738,1.793702435,에멀젼C,모든 뇌관,퇴적암,편마암,Cylinder-cut
0,-939.9665665,2.243865186,1.300081411,에멀젼C,모든 뇌관,퇴적암,편마암,TBM 선굴착
0,-776.9456162,1.665505683,0.324908253,에멀젼C,모든 뇌관,퇴적암,편마암,V-CUT
0,-483.3823012,0.96939475,-0.266225461,에멀젼C,모든 뇌관,퇴적암,편마암,라인 드릴링
0,-139.9182681,0.372175923,-0.375497966,에멀젼C,모든 뇌관,퇴적암,편마암,분착식 다단발파
0,191.6754776,-0.36015535,-0.360051099,에멀젼C,모든 뇌관,퇴적암,편마암,선대구경
0,400.9266389,-1.325712971,-0.472714453,에멀젼C,모든 뇌관,퇴적암,편마암,수직구
0,-1217.072967,2.52595519,2.226059134,에멀젼C,모든 뇌관,퇴적암,편암,모든 심발
0,-1166.687318,3.038161888,2.244742673,에멀젼C,모든 뇌관,퇴적암,편암,Cylinder-cut
0,-951.9042156,2.632259512,1.583582866,에멀젼C,모든 뇌관,퇴적암,편암,TBM 선굴착
0,-790.6852066,2.037448307,0.523877381,에멀젼C,모든 뇌관,퇴적암,편암,V-CUT
0,-532.2955381,1.271519201,-0.110579972,에멀젼C,모든 뇌관,퇴적암,편암,라인 드릴링
0,-229.9478422,0.740718269,-0.221393299,에멀젼C,모든 뇌관,퇴적암,편암,분착식 다단발파
0,72.53285395,-0.172641404,-0.314387395,에멀젼C,모든 뇌관,퇴적암,편암,선대구경
0,202.7169295,-1.222434385,-0.551131863,에멀젼C,모든 뇌관,퇴적암,편암,수직구
0,-1117.029728,2.735439549,2.623110455,에멀젼C,모든 뇌관,퇴적암,화강반암,모든 심발
0,-1145.282971,3.211341417,2.593721427,에멀젼C,모든 뇌관,퇴적암,화강반암,Cylinder-cut
0,-983.4621106,3.108793696,1.888696939,에멀젼C,모든 뇌관,퇴적암,화강반암,TBM 선굴착
0,-787.5741431,2.477989228,0.776169112,에멀젼C,모든 뇌관,퇴적암,화강반암,V-CUT
0,-551.8823149,1.739541786,0.184712769,에멀젼C,모든 뇌관,퇴적암,화강반암,라인 드릴링
0,-320.6894423,1.107173741,-0.082748797,에멀젼C,모든 뇌관,퇴적암,화강반암,분착식 다단발파
0,-10.01986729,0.041173061,-0.289511957,에멀젼C,모든 뇌관,퇴적암,화강반암,선대구경
0,148.3140581,-1.106157596,-0.44976577,에멀젼C,모든 뇌관,퇴적암,화강반암,수직구
0,-1011.900317,2.950532704,3.026486157,에멀젼C,모든 뇌관,퇴적암,화강암,모든 심발
0,-1044.235885,3.433167995,2.994357814,에멀젼C,모든 뇌관,퇴적암,화강암,Cylinder-cut
0,-986.8317843,3.578266249,2.332114903,에멀젼C,모든 뇌관,퇴적암,화강암,TBM 선굴착
0,-810.099036,3.040479425,1.112156051,에멀젼C,모든 뇌관,퇴적암,화강암,V-CUT
0,-595.229018,2.421818646,0.605350776,에멀젼C,모든 뇌관,퇴적암,화강암,라인 드릴링
0,-357.5450137,1.397271556,-0.006558538,에멀젼C,모든 뇌관,퇴적암,화강암,분착식 다단발파
0,-102.0556428,0.347728459,-0.239446427,에멀젼C,모든 뇌관,퇴적암,화강암,선대구경
0,84.76045362,-0.792771372,-0.27281765,에멀젼C,모든 뇌관,퇴적암,화강암,수직구
0,34.57908292,-1.369654299,0.181881117,에멀젼C,모든 뇌관,화성암,모든 암종,모든 심발
0,59.02885462,-1.504404468,0.133077214,에멀젼C,모든 뇌관,화성암,모든 암종,Cylinder-cut
0,6.097031703,-0.838827474,0.61717224,에멀젼C,모든 뇌관,화성암,모든 암종,TBM 선굴착
0,26.23224947,-1.282665392,0.190713887,에멀젼C,모든 뇌관,화성암,모든 암종,V-CUT
0,69.53218637,-1.420905279,0.181952183,에멀젼C,모든 뇌관,화성암,모든 암종,라인 드릴링
0,78.93381676,-1.680734246,0.129476412,에멀젼C,모든 뇌관,화성암,모든 암종,분착식 다단발파
0,199.6964128,-1.7386754,0.106166863,에멀젼C,모든 뇌관,화성암,모든 암종,선대구경
0,1.919753883,-0.603663295,0.798124696,에멀젼C,모든 뇌관,화성암,모든 암종,수직구
0,-101.3777677,-1.229611492,0.121232761,에멀젼C,모든 뇌관,화성암,규장암,모든 심발
0,-70.24685984,-1.120854792,0.241430781,에멀젼C,모든 뇌관,화성암,규장암,Cylinder-cut
0,-36.08142841,-0.320493992,0.760066088,에멀젼C,모든 뇌관,화성암,규장암,TBM 선굴착
0,23.27745424,-0.566705921,0.366173184,에멀젼C,모든 뇌관,화성암,규장암,V-CUT
0,93.66799322,-0.735701661,0.164717427,에멀젼C,모든 뇌관,화성암,규장암,라인 드릴링
0,173.0549875,-1.026757418,0.104728896,에멀젼C,모든 뇌관,화성암,규장암,분착식 다단발파
0,279.55552,-1.130120637,0.232922462,에멀젼C,모든 뇌관,화성암,규장암,선대구경
0,158.4053404,-0.367073534,0.720701403,에멀젼C,모든 뇌관,화성암,규장암,수직구
0,-357.2579475,-0.962514186,0.190635632,에멀젼C,모든 뇌관,화성암,사암,모든 심발
0,-142.9072879,-0.582049062,0.393333273,에멀젼C,모든 뇌관,화성암,사암,Cylinder-cut
0,-82.70663187,-0.000338483,0.745084087,에멀젼C,모든 뇌관,화성암,사암,TBM 선굴착
0,-46.75263934,0.112998351,0.606036496,에멀젼C,모든 뇌관,화성암,사암,V-CUT
0,59.60848841,-0.405690307,0.05137927,에멀젼C,모든 뇌관,화성암,사암,라인 드릴링
0,212.8048483,-0.754617791,-0.062108574,에멀젼C,모든 뇌관,화성암,사암,분착식 다단발파
0,302.0304122,-1.002771425,0.123664676,에멀젼C,모든 뇌관,화성암,사암,선대구경
0,289.0884368,-0.780721355,0.397197853,에멀젼C,모든 뇌관,화성암,사암,수직구
0,-531.0098589,-0.252419708,0.472340419,에멀젼C,모든 뇌관,화성암,석회암,모든 심발
0,-277.1794123,0.214480544,0.691567839,에멀젼C,모든 뇌관,화성암,석회암,Cylinder-cut
0,-112.9759541,0.310946809,0.74406978,에멀젼C,모든 뇌관,화성암,석회암,TBM 선굴착
0,-93.95451857,0.770462387,0.867393282,에멀젼C,모든 뇌관,화성암,석회암,V-CUT
0,11.0259416,0.085076877,0.207603535,에멀젼C,모든 뇌관,화성암,석회암,라인 드릴링
0,218.0092872,-0.381899403,0.030067174,에멀젼C,모든 뇌관,화성암,석회암,분착식 다단발파
0,281.9352613,-0.775344658,-0.023644415,에멀젼C,모든 뇌관,화성암,석회암,선대구경
0,358.1637256,-1.059508769,0.075043278,에멀젼C,모든 뇌관,화성암,석회암,수직구
0,-707.9672325,0.650597115,0.899566415,에멀젼C,모든 뇌관,화성암,섬록암,모든 심발
0,-430.8846807,0.929617344,1.046520036,에멀젼C,모든 뇌관,화성암,섬록암,Cylinder-cut
0,-238.4154109,1.189329544,1.13597517,에멀젼C,모든 뇌관,화성암,섬록암,TBM 선굴착
0,-180.524462,1.503566124,1.061261715,에멀젼C,모든 뇌관,화성암,섬록암,V-CUT
0,-93.3202858,0.932446701,0.63846802,에멀젼C,모든 뇌관,화성암,섬록암,라인 드릴링
0,165.0759069,0.109104327,0.192904695,에멀젼C,모든 뇌관,화성암,섬록암,분착식 다단발파
0,297.117905,-0.567275408,-0.128403402,에멀젼C,모든 뇌관,화성암,섬록암,선대구경
0,400.7331973,-1.203384419,-0.195838249,에멀젼C,모든 뇌관,화성암,섬록암,수직구
0,-899.3885705,1.650821253,1.409124197,에멀젼C,모든 뇌관,화성암,셰일,모든 심발
0,-660.5115164,1.882853832,1.484979204,에멀젼C,모든 뇌관,화성암,셰일,Cylinder-cut
0,-487.786637,2.247447356,1.563218684,에멀젼C,모든 뇌관,화성암,셰일,TBM 선굴착
0,-377.7961195,2.450636093,1.357567003,에멀젼C,모든 뇌관,화성암,셰일,V-CUT
0,-192.0987815,1.655037461,0.905272729,에멀젼C,모든 뇌관,화성암,셰일,라인 드릴링
0,39.88545836,0.542563964,0.232760353,에멀젼C,모든 뇌관,화성암,셰일,분착식 다단발파
0,296.7452129,-0.574297591,-0.295721141,에멀젼C,모든 뇌관,화성암,셰일,선대구경
0,429.4484437,-1.362077906,-0.41183025,에멀젼C,모든 뇌관,화성암,셰일,수직구
0,-1055.298403,2.384470665,1.855549284,에멀젼C,모든 뇌관,화성암,안산암,모든 심발
0,-887.9237623,2.709172024,1.949746559,에멀젼C,모든 뇌관,화성암,안산암,Cylinder-cut
0,-761.6574605,3.190425629,2.042072496,에멀젼C,모든 뇌관,화성암,안산암,TBM 선굴착
0,-628.3594372,3.064097763,1.47978543,에멀젼C,모든 뇌관,화성암,안산암,V-CUT
0,-343.4750833,2.074522016,0.957084582,에멀젼C,모든 뇌관,화성암,안산암,라인 드릴링
0,-90.99581617,0.677321377,0.222024622,에멀젼C,모든 뇌관,화성암,안산암,분착식 다단발파
0,212.5485418,-0.53508006,-0.429596187,에멀젼C,모든 뇌관,화성암,안산암,선대구경
0,400.7143986,-1.439969733,-0.600823359,에멀젼C,모든 뇌관,화성암,안산암,수직구
0,-1173.190318,2.971113972,2.187901276,에멀젼C,모든 뇌관,화성암,응회암,모든 심발
0,-1110.513458,3.283259661,2.214895905,에멀젼C,모든 뇌관,화성암,응회암,Cylinder-cut
0,-1007.378029,3.811383864,2.297754524,에멀젼C,모든 뇌관,화성암,응회암,TBM 선굴착
0,-794.5104708,3.188184406,1.291815195,에멀젼C,모든 뇌관,화성암,응회암,V-CUT
0,-525.5595081,2.260191228,0.793755719,에멀젼C,모든 뇌관,화성암,응회암,라인 드릴링
0,-229.251703,0.937240715,0.249385078,에멀젼C,모든 뇌관,화성암,응회암,분착식 다단발파
0,41.10082696,-0.470708155,-0.462441001,에멀젼C,모든 뇌관,화성암,응회암,선대구경
0,362.5894771,-1.497297363,-0.791729247,에멀젼C,모든 뇌관,화성암,응회암,수직구
0,-1197.998029,3.700126587,2.634002738,에멀젼C,모든 뇌관,화성암,편마암,모든 심발
0,-1241.602974,4.002782941,2.633416905,에멀젼C,모든 뇌관,화성암,편마암,Cylinder-cut
0,-1083.845346,4.076532149,2.218537468,에멀젼C,모든 뇌관,화성암,편마암,TBM 선굴착
0,-913.3687835,3.305693697,1.128374867,에멀젼C,모든 뇌관,화성암,편마암,V-CUT
0,-686.6752352,2.450986105,0.609573591,에멀젼C,모든 뇌관,화성암,편마암,라인 드릴링
0,-387.672996,1.280845007,0.235381544,에멀젼C,모든 뇌관,화성암,편마암,분착식 다단발파
0,-118.1975882,-0.174519131,-0.461427797,에멀젼C,모든 뇌관,화성암,편마암,선대구경
0,236.1677548,-1.551518208,-0.92928562,에멀젼C,모든 뇌관,화성암,편마암,수직구
0,-1257.944074,4.257209389,3.00357166,에멀젼C,모든 뇌관,화성암,편암,모든 심발
0,-1318.845163,4.694410853,2.973334676,에멀젼C,모든 뇌관,화성암,편암,Cylinder-cut
0,-1139.55757,4.473797266,2.385343578,에멀젼C,모든 뇌관,화성암,편암,TBM 선굴착
0,-933.2987276,3.511560311,1.186587703,에멀젼C,모든 뇌관,화성암,편암,V-CUT
0,-826.2925486,2.688031311,0.484269319,에멀젼C,모든 뇌관,화성암,편암,라인 드릴링
0,-554.124734,1.519551909,0.016030256,에멀젼C,모든 뇌관,화성암,편암,분착식 다단발파
0,-219.6216047,0.234492612,-0.397688104,에멀젼C,모든 뇌관,화성암,편암,선대구경
0,73.9379229,-1.228464056,-0.910962183,에멀젼C,모든 뇌관,화성암,편암,수직구
0,-1247.992445,4.734654751,3.405613842,에멀젼C,모든 뇌관,화성암,화강반암,모든 심발
0,-1321.311544,5.342433607,3.48831383,에멀젼C,모든 뇌관,화성암,화강반암,Cylinder-cut
0,-1198.163015,5.063701995,2.729987034,에멀젼C,모든 뇌관,화성암,화강반암,TBM 선굴착
0,-991.8412887,4.021015113,1.388551335,에멀젼C,모든 뇌관,화성암,화강반암,V-CUT
0,-890.9532914,2.995279131,0.483965375,에멀젼C,모든 뇌관,화성암,화강반암,라인 드릴링
0,-662.1069676,1.904929248,-0.050063097,에멀젼C,모든 뇌관,화성암,화강반암,분착식 다단발파
0,-359.0145509,0.696705145,-0.419312301,에멀젼C,모든 뇌관,화성암,화강반암,선대구경
0,-81.02221889,-0.834582864,-0.904057906,에멀젼C,모든 뇌관,화성암,화강반암,수직구
0,-1217.883593,5.262649851,3.928161148,에멀젼C,모든 뇌관,화성암,화강암,모든 심발
0,-1272.617035,5.912509306,3.929523511,에멀젼C,모든 뇌관,화성암,화강암,Cylinder-cut
0,-1228.736819,5.587230714,3.117630417,에멀젼C,모든 뇌관,화성암,화강암,TBM 선굴착
0,-1062.470487,4.639565151,1.639780067,에멀젼C,모든 뇌관,화성암,화강암,V-CUT
0,-969.9281993,3.682963386,0.703957577,에멀젼C,모든 뇌관,화성암,화강암,라인 드릴링
0,-727.8232352,2.454249247,0.00800379,에멀젼C,모든 뇌관,화성암,화강암,분착식 다단발파
0,-414.9725578,1.06465534,-0.390870777,에멀젼C,모든 뇌관,화성암,화강암,선대구경
0,-144.8401562,-0.356829233,-0.76363404,에멀젼C,모든 뇌관,화성암,화강암,수직구
0,101.6556253,-1.639715659,0.122200157,에멀젼C,비전기,모든 암석분류,모든 암종,모든 심발
0,109.93647,-1.698972299,0.084236643,에멀젼C,비전기,모든 암석분류,모든 암종,Cylinder-cut
0,121.892669,-1.396616325,0.026450617,에멀젼C,비전기,모든 암석분류,모든 암종,TBM 선굴착
0,125.920212,-1.698273136,0.108961509,에멀젼C,비전기,모든 암석분류,모든 암종,V-CUT
0,110.3536707,-1.732604704,0.171121018,에멀젼C,비전기,모든 암석분류,모든 암종,라인 드릴링
0,130.9241137,-1.678016849,0.115673287,에멀젼C,비전기,모든 암석분류,모든 암종,분착식 다단발파
0,31.13883139,-1.307860647,0.148211336,에멀젼C,비전기,모든 암석분류,모든 암종,선대구경
0,89.74404544,-1.293513678,0.103626367,에멀젼C,비전기,모든 암석분류,모든 암종,수직구
0,319.4696108,-1.761456578,0.057173944,에멀젼C,비전기,모든 암석분류,규장암,모든 심발
0,305.6161044,-1.624719016,0.048443754,에멀젼C,비전기,모든 암석분류,규장암,Cylinder-cut
0,264.1463159,-1.116048585,0.351698421,에멀젼C,비전기,모든 암석분류,규장암,TBM 선굴착
0,319.1159016,-1.763045904,0.057817292,에멀젼C,비전기,모든 암석분류,규장암,V-CUT
0,409.8343167,-2.024069573,0.187176813,에멀젼C,비전기,모든 암석분류,규장암,라인 드릴링
0,435.3605407,-1.792166922,0.232882274,에멀젼C,비전기,모든 암석분류,규장암,분착식 다단발파
0,322.5525501,-1.272925238,0.308476133,에멀젼C,비전기,모든 암석분류,규장암,선대구경
0,269.9172388,-1.16431177,0.229277125,에멀젼C,비전기,모든 암석분류,규장암,수직구
0,237.2854811,-1.893934503,0.053302377,에멀젼C,비전기,모든 암석분류,사암,모든 심발
0,348.3317447,-1.619759105,0.110179746,에멀젼C,비전기,모든 암석분류,사암,Cylinder-cut
0,269.4504245,-1.133564954,0.451315797,에멀젼C,비전기,모든 암석분류,사암,TBM 선굴착
0,217.2011671,-1.872287349,0.053665172,에멀젼C,비전기,모든 암석분류,사암,V-CUT
