K,n,s,exp,det,rot,roc,cen
216.0543975830078,-1.796602725982666,0.12803994440617353,1,3,0,11,6
66.22755432128906,-1.605846285820007,0.15642286234268174,1,3,0,11,0
52.80172729492188,-1.7096866369247437,0.13451537667887642,1,3,0,3,1
50.95970916748047,-1.701256275177002,0.13564079654732655,1,3,0,3,0
119.57589721679688,-1.7212259769439695,0.11253328438660616,1,3,0,4,1
204.254638671875,-1.832664370536804,0.1091306640790133,1,3,0,4,6
175.59706115722656,-1.8029072284698489,0.1077470788445386,1,3,0,4,0
5.989625930786133,-1.0715306997299194,0.2478355656877793,1,3,0,6,1
358.7918395996094,-1.7874406576156616,0.025358605394838547,1,3,0,6,3
11.908815383911133,-1.1945074796676636,0.2014647824101699,1,3,0,6,0
17.951704025268555,-1.4413825273513794,0.0635850999762848,1,3,0,8,1
4.828705787658691,-1.0080161094665527,0.2078301368521961,1,3,0,8,6
11.473782539367676,-1.308418035507202,0.12556250634002758,1,3,0,8,0
21.712751388549805,-1.4196323156356812,0.1151384008428138,1,3,0,10,1
25.35009765625,-1.454699158668518,0.10998338663958132,1,3,0,10,0
34.23767471313477,-1.4703707695007324,0.15745039043490888,1,3,0,0,1
7.9216980934143075,-1.1398910284042358,0.24040803067212416,1,3,0,0,3
126.62728881835938,-1.6996439695358276,0.13801452802582784,1,3,0,0,6
46.38350296020508,-1.5243481397628784,0.15562569041368596,1,3,0,0,0
4.311169147491455,-1.0406831502914429,0.2717810456857357,1,0,1,0,1
72.05172729492188,-1.582256555557251,0.12813952105477322,1,0,1,0,3
21.44831657409668,-1.2809756994247437,0.16618671406397645,1,0,1,0,6
47.53071212768555,-1.4976210594177246,0.1462291275108905,1,0,1,0,0
49.57830047607422,-1.6947312355041504,0.13652775171184778,1,0,2,0,1
103.43966674804688,-1.680644989013672,0.07660192202140508,1,0,2,0,3
213.17572021484372,-1.7412339448928833,0.10240413096207912,1,0,2,0,5
108.17127227783205,-1.6742405891418457,0.11377182814042355,1,0,2,0,0
38.22271728515625,-1.4761112928390503,0.15317667983771388,1,0,3,0,1
22.41609764099121,-1.1787424087524414,0.3609752646341828,1,0,3,0,2
26.79277229309082,-1.2844408750534058,0.20092321218453452,1,0,3,0,3
62.56462097167969,-1.43646502494812,0.18521544851989624,1,0,3,0,4
183.86801147460938,-1.7680137157440186,0.10790942589145308,1,0,3,0,6
2.993058681488037,-0.7808364629745483,0.5055371116351713,1,0,3,0,7
25.0513858795166,-1.33645498752594,0.20923263539934012,1,0,3,0,0
307.87353515625,-1.80999493598938,0.04979379877333707,1,0,0,1,3
309.5980224609375,-1.8111956119537356,0.049746371297537034,1,0,0,1,0
34.27591323852539,-1.4774847030639648,0.16605255478017292,1,0,0,11,1
21.891082763671875,-1.1729228496551514,0.3636163550339359,1,0,0,11,2
42.181922912597656,-1.4992440938949585,0.17000560147014793,1,0,0,11,3
123.70128631591795,-1.6909329891204834,0.13515429369742854,1,0,0,11,6
2.855457305908203,-0.7668756246566772,0.523235378351546,1,0,0,11,7
30.36587142944336,-1.4240820407867432,0.2053736985926828,1,0,0,11,0
141.955078125,-1.7440305948257446,0.06273273387093865,1,0,0,2,3
195.35081481933597,-1.8150458335876465,0.058732055905630735,1,0,0,2,0
64.44879913330078,-1.757010817527771,0.12860373275191495,1,0,0,3,1
52.88315200805664,-1.7100523710250854,0.13446706025555452,1,0,0,3,0
120.2869110107422,-1.722523212432861,0.11239728181769193,1,0,0,4,1
204.3897705078125,-1.832810997962952,0.10911745869265886,1,0,0,4,6
175.6129608154297,-1.802927136421204,0.1077452742970608,1,0,0,4,0
170.30027770996094,-1.7640385627746582,0.08014062340703415,1,0,0,5,3
169.9803009033203,-1.763644099235535,0.08016873014866739,1,0,0,5,0
58.57062911987305,-1.4945025444030762,0.1337929937444371,1,0,0,6,1
182.37989807128903,-1.6759002208709717,0.07193681708721371,1,0,0,6,3
439.9284973144531,-1.9263122081756592,0.047028013372327884,1,0,0,6,6
205.27720642089844,-1.730431318283081,0.08064618402966899,1,0,0,6,0
50.15166473388672,-1.548158049583435,0.0843918858970537,1,0,0,7,3
41.144798278808594,-1.507170557975769,0.08839443894834034,1,0,0,7,0
4.2334418296813965,-1.0365227460861206,0.2743284326853171,1,0,0,8,1
72.61483001708984,-1.5851515531539917,0.12854295234513874,1,0,0,8,3
21.44840431213379,-1.2809765338897705,0.16618651139552734,1,0,0,8,6
44.80070877075195,-1.4865443706512451,0.14916791426122233,1,0,0,8,0
64.82173156738281,-1.548006892204285,0.12582313144447752,1,0,0,9,3
64.82173156738281,-1.548006892204285,0.12582313144447752,1,0,0,9,0
32.955108642578125,-1.5141003131866455,0.10246477734283586,1,0,0,10,1
28.08695411682129,-1.4779107570648191,0.10687617870630607,1,0,0,10,0
26.95334625244141,-1.4102373123168943,0.1698834040042737,1,0,0,0,1
20.698583602905273,-1.1591688394546509,0.3700183729050265,1,0,0,0,2
41.06681823730469,-1.4322932958602903,0.16193760721148598,1,0,0,0,3
62.97674560546875,-1.4380403757095337,0.18493125753036668,1,0,0,0,4
207.1578063964844,-1.7349549531936646,0.10294410919607284,1,0,0,0,5
82.85572814941406,-1.5887285470962524,0.1297697423249936,1,0,0,0,6
2.720552921295166,-0.7525196075439453,0.5427367469675971,1,0,0,0,7
32.635032653808594,-1.4029914140701294,0.1815275147907352,1,0,0,0,0
54.40268325805664,-1.6853315830230713,0.04177473905898363,2,1,1,0,1
40.57551574707031,-1.3258658647537231,0.0959877037851034,2,1,1,0,3
60.38697052001953,-1.566576600074768,0.15694014861514174,2,1,1,0,0
322.0125427246094,-2.1174783706665044,0.017169724686561142,2,1,3,0,1
16.434091567993164,-1.3995378017425537,0.10704706477321699,2,1,3,0,6
63.571205139160156,-1.706853270530701,0.07821478731748549,2,1,3,0,0
322.759033203125,-2.1181018352508545,0.017159871929298704,2,1,0,11,1
16.434694290161133,-1.399546504020691,0.10704584444391838,2,1,0,11,6
63.57129669189453,-1.7068536281585691,0.07821476209150961,2,1,0,11,0
66.78009796142578,-1.732755422592163,0.03966823719459038,2,1,0,8,1
40.97126007080078,-1.3281389474868774,0.09574895150030847,2,1,0,8,3
60.45726776123047,-1.5668472051620483,0.15689760532869454,2,1,0,8,0
218.1786956787109,-2.009571075439453,0.02819582229821678,2,1,0,0,1
43.33428192138672,-1.3412696123123171,0.09441200765778238,2,1,0,0,3
15.909770965576172,-1.391804337501526,0.10814768053863516,2,1,0,0,6
40.90750122070313,-1.545604228973389,0.1413121231024142,2,1,0,0,0
3.6259250640869136,-0.9234588742256165,0.3487772861116811,2,2,3,0,3
45.0948486328125,-1.4019776582717896,0.18258695790548746,2,2,3,0,4
10.02758502960205,-1.108624815940857,0.2819859509660066,2,2,3,0,0
3.615799188613892,-0.9228033423423768,0.3493620249646437,2,2,0,11,3
3.6093475818634033,-0.9223847389221193,0.34973653527173737,2,2,0,11,0
3.6093475818634033,-0.9223847389221193,0.34973653527173737,2,2,0,0,3
45.09272003173828,-1.401966571807861,0.1825891342285164,2,2,0,0,4
10.02758502960205,-1.108624815940857,0.2819859509660066,2,2,0,0,0
116.02516174316406,-2.0038917064666752,0.12171824572772025,2,3,2,0,1
169.39974975585938,-2.094062328338623,0.11300639514691944,2,3,2,0,0
43.54792785644531,-1.5344569683074951,0.1470530669853869,2,3,3,0,1
13.947668075561525,-1.2783403396606443,0.11234443234812402,2,3,3,0,3
61.32321548461914,-1.5784163475036619,0.16525034037404504,2,3,3,0,6
44.42280197143555,-1.534740328788757,0.15045637367960388,2,3,3,0,0
83.85843658447266,-1.7059869766235352,0.13679582501788,2,3,0,11,1
14.01193904876709,-1.2793976068496704,0.11216959328455738,2,3,0,11,3
61.32379913330078,-1.578418493270874,0.16524998261720744,2,3,0,11,6
70.62931823730469,-1.6560088396072388,0.14607110546773838,2,3,0,11,0
156.00494384765625,-2.0744354724884038,0.11476414793337013,2,3,0,3,1
177.1144256591797,-2.1046736240386963,0.11208574144009037,2,3,0,3,0
28.971622467041016,-1.4267308712005615,0.0774427018976474,2,3,0,4,1
21.80182266235352,-1.3703495264053345,0.08338680289924227,2,3,0,4,0
3.0235166549682617,-0.9320204854011536,0.19652960142690787,2,3,0,6,1
2.4655914306640625,-0.8935626149177551,0.2230449773805301,2,3,0,6,0
19.455190658569336,-1.3318867683410645,0.1229004420190886,2,3,0,10,1
29.22447204589844,-1.4267829656600952,0.10839909524178297,2,3,0,10,0
34.58469390869141,-1.4940248727798462,0.16562011062406742,2,3,0,0,1
13.925535202026367,-1.2779755592346191,0.11240507631593992,2,3,0,0,3
61.32304000854492,-1.5784157514572144,0.1652504476955396,2,3,0,0,6
38.76549530029297,-1.5133235454559326,0.16363336619128818,2,3,0,0,0
57.4786491394043,-1.6980553865432741,0.041157031603519134,2,0,1,0,1
40.68167114257813,-1.3264778852462769,0.09592321533343104,2,0,1,0,3
60.40568923950195,-1.5666487216949463,0.15692881581496318,2,0,1,0,0
152.113037109375,-2.0684168338775635,0.1153179255813964,2,0,2,0,1
176.43316650390625,-2.1037549972534184,0.1121646128022438,2,0,2,0,0
44.23339080810547,-1.5394517183303833,0.1437441069979857,2,0,3,0,1
5.625566959381104,-1.0422450304031372,0.25019250538684396,2,0,3,0,3
45.30170822143555,-1.4030522108078003,0.18237641884255407,2,0,3,0,4
32.73920440673828,-1.476362943649292,0.1806156733756296,2,0,3,0,6
36.27729415893555,-1.4903981685638428,0.16076371386010166,2,0,3,0,0
81.92359161376953,-1.7037450075149536,0.13245664884162758,2,0,0,11,1
5.636181354522705,-1.0426838397979736,0.24996481668399803,2,0,0,11,3
32.54198455810547,-1.4749993085861206,0.18090693836584373,2,0,0,11,6
44.68542098999024,-1.5602178573608398,0.15776085105229762,2,0,0,11,0
145.69979858398438,-2.0581536293029785,0.11627844898421905,2,0,0,3,1
175.30532836914062,-2.102226972579956,0.1122961798512109,2,0,0,3,0
28.926166534423828,-1.4264194965362549,0.0774709847577422,2,0,0,4,1
21.7966251373291,-1.3703023195266724,0.08339253841761674,2,0,0,4,0
3.0234384536743164,-0.932015597820282,0.19653254382544635,2,0,0,6,1
2.465584754943848,-0.8935620784759521,0.22304537302616465,2,0,0,6,0
25.657455444335934,-1.51145601272583,0.05492164890845218,2,0,0,8,1
39.15608215332031,-1.3175270557403564,0.0968826349088834,2,0,0,8,3
60.13591384887695,-1.5656068325042725,0.1570927255303859,2,0,0,8,0
36.49316787719727,-1.4785856008529663,0.10214212480069478,2,0,0,10,1
33.10091018676758,-1.4558312892913818,0.10476606370050316,2,0,0,10,0
36.13581085205078,-1.507365107536316,0.15886391720164258,2,0,0,0,1
8.440452575683594,-1.0830732583999634,0.2493931906188761,2,0,0,0,3
45.486366271972656,-1.4040074348449707,0.18218983040206765,2,0,0,0,4
32.739574432373054,-1.4763654470443726,0.18061513921213068,2,0,0,0,6
34.982215881347656,-1.4868098497390747,0.16991809645226194,2,0,0,0,0
1.2144968509674072,-0.3928230404853821,1.5512133862485653,3,2,1,0,3
1.3694201707839966,-0.8053504824638367,0.5455058092132219,3,2,1,0,7
33.29644012451172,-1.3528225421905518,0.2337423537455225,3,2,1,0,0
1.5120704174041748,-0.3934152126312256,0.5851569596880002,3,2,2,0,3
0.2992944121360779,0.06120727956295013,0.23753571588251704,3,2,2,0,0
4.4268059730529785,-1.0394450426101685,0.2838735971831731,3,2,3,0,7
5.4175896644592285,-1.0961824655532837,0.2554727573271889,3,2,3,0,0
5.497453689575195,-1.1002929210662842,0.2536426390538373,3,2,0,11,7
5.501046657562256,-1.1004762649536133,0.2535616034083161,3,2,0,11,0
0.6136410236358643,-0.14030495285987854,0.6001697853503182,3,2,0,5,3
0.18728432059288025,0.19278255105018616,0.1648954360556461,3,2,0,5,0
0.2629333138465881,0.007991775870323181,0.5019828287632758,3,2,0,8,3
0.3290847539901733,-0.4752863943576813,0.3934521336623279,3,2,0,8,7
24.44158935546875,-1.2749148607254028,0.2560680971442236,3,2,0,8,0
1.2724395990371704,-0.3971402645111084,1.389584486926016,3,2,0,0,3
6.430989742279053,-1.1499401330947876,0.2313947790241096,3,2,0,0,7
3.500450134277344,-0.8551638126373291,0.5478265323679093,3,2,0,0,0
0.6240311861038208,-0.2184019535779953,1.2950573032497423,3,0,1,0,3
0.736322283744812,-0.6617171168327332,0.6489518094583852,3,0,1,0,7
29.10513687133789,-1.3189201354980469,0.2429525263139756,3,0,1,0,0
1.4106653928756714,-0.3739319443702698,0.6524232897088801,3,0,2,0,3
0.2886865437030792,0.07133539021015167,0.2299354727084892,3,0,2,0,0
4.415230751037598,-1.0387094020843506,0.2842843275656989,3,0,3,0,7
5.416553020477295,-1.0961279869079592,0.25549690392748003,3,0,3,0,0
5.49739408493042,-1.1002899408340454,0.2536439806907242,3,0,0,11,7
5.501046657562256,-1.1004762649536133,0.2535616034083161,3,0,0,11,0
0.6136410236358643,-0.14030495285987854,0.6001697853503182,3,0,0,5,3
0.18728432059288025,0.19278255105018616,0.1648954360556461,3,0,0,5,0
0.2629333138465881,0.007991775870323181,0.5019828287632758,3,0,0,8,3
0.3290847539901733,-0.4752863943576813,0.3934521336623279,3,0,0,8,7
24.44158935546875,-1.2749148607254028,0.2560680971442236,3,0,0,8,0
1.2724395990371704,-0.3971402645111084,1.389584486926016,3,0,0,0,3
6.430989742279053,-1.1499401330947876,0.2313947790241096,3,0,0,0,7
3.500450134277344,-0.8551638126373291,0.5478265323679093,3,0,0,0,0
2.634690523147583,-0.9109215140342712,0.3803391700996597,0,1,1,0,1
132.21589660644528,-1.7090882062911987,0.10142083279436802,0,1,1,0,3
36.02886199951172,-1.374580144882202,0.13660704915013486,0,1,1,0,6
88.40072631835938,-1.622832417488098,0.11626613138408907,0,1,1,0,0
103.22193145751952,-1.6860502958297732,0.0720137551812924,0,1,2,0,3
213.1656646728516,-1.7412235736846924,0.1024050059695076,0,1,2,0,5
184.993408203125,-1.774153470993042,0.09186431283268946,0,1,2,0,0
257.64749145507807,-2.0413923263549805,0.06392186711826027,0,1,3,0,1
249.73385620117188,-1.6393899917602541,0.02311323140477571,0,1,3,0,2
251.9137115478516,-1.8154113292694087,0.1123967812773452,0,1,3,0,3
29.60430145263672,-1.4424872398376465,0.12526565242588306,0,1,3,0,6
72.0196762084961,-1.3371403217315674,0.1078759790246737,0,1,3,0,7
91.62232208251952,-1.6303969621658323,0.14596711647918564,0,1,3,0,0
308.88330078125,-1.8106989860534668,0.0497659227232356,0,1,0,1,3
309.5980224609375,-1.8111956119537356,0.049746371297537034,0,1,0,1,0
263.48501586914057,-2.0471115112304688,0.06367316752033006,0,1,0,11,1
254.8231506347656,-1.6441090106964111,0.023045966521635226,0,1,0,11,2
110.91461944580078,-1.7176427841186523,0.12085569191811753,0,1,0,11,3
29.10899543762207,-1.4385317564010618,0.12584173092784834,0,1,0,11,6
71.64929962158203,-1.3357661962509155,0.1080098677107758,0,1,0,11,7
91.0721435546875,-1.6792787313461304,0.1361423053561643,0,1,0,11,0
178.41275024414062,-1.7948731184005735,0.059773668604235164,0,1,0,2,3
204.8420867919922,-1.8255981206893919,0.05821526749448401,0,1,0,2,0
470.6717834472656,-1.8117408752441408,0.047165331455918495,0,1,0,6,3
522.5050048828125,-1.834419012069702,0.04635630426011477,0,1,0,6,0
57.15649795532226,-1.5752290487289429,0.08208615288276386,0,1,0,7,3
41.9200325012207,-1.511035442352295,0.08798867263437142,0,1,0,7,0
6.551228046417236,-1.1134576797485352,0.2341160182311588,0,1,0,8,1
146.69381713867188,-1.7264246940612793,0.1009368866269218,0,1,0,8,3
36.03224563598633,-1.3745994567871094,0.1366036827381351,0,1,0,8,6
89.25228118896484,-1.6216453313827517,0.11804788033216852,0,1,0,8,0
119.87201690673828,-1.7337801456451416,0.07739423869309077,0,1,0,9,3
119.87201690673828,-1.7337801456451416,0.07739423869309077,0,1,0,9,0
37.098628997802734,-1.5163936614990234,0.13198560029990425,0,1,0,0,1
45.5953140258789,-1.2415786981582642,0.03326386201302571,0,1,0,0,2
148.4215850830078,-1.73246169090271,0.10189023124456552,0,1,0,0,3
217.3567047119141,-1.7454925775527954,0.10204317595704536,0,1,0,0,5
22.004737854003906,-1.3062294721603394,0.16399088767979775,0,1,0,0,6
65.44671630859375,-1.3116390705108645,0.1104267560717183,0,1,0,0,7
96.05669403076172,-1.63925302028656,0.12090504430026955,0,1,0,0,0
39.12889862060547,-1.6856726408004759,0.13183226878102774,0,2,1,0,1
2.9429421424865723,-0.7079137563705444,0.5482553395226991,0,2,1,0,3
1.0512775182724001,-0.6536596417427063,0.08263424767831404,0,2,1,0,6
1.272066354751587,-0.7882793545722961,0.5724097137654276,0,2,1,0,7
4.956402778625488,-0.8896686434745789,0.42219240313604667,0,2,1,0,0
172.79530334472656,-1.7609298229217532,0.08607482621343951,0,2,2,0,3
180.7723388671875,-1.7708508968353271,0.08534572199130806,0,2,2,0,0
24.32526969909668,-1.3113094568252563,0.16940163192660362,0,2,3,0,1
32.02590560913086,-1.2911124229431152,0.3504928716306513,0,2,3,0,2
15.168615341186525,-1.12046217918396,0.1950192782108708,0,2,3,0,3
59.061256408691406,-1.433637261390686,0.18460701121480488,0,2,3,0,4
412.1807556152344,-1.9121139049530032,0.047566420997083636,0,2,3,0,6
10.77865219116211,-1.2383053302764893,0.21879855509767904,0,2,3,0,7
7.379395961761475,-1.0204923152923584,0.3262117179811649,0,2,3,0,0
13.37394905090332,-1.1996468305587769,0.194236357264754,0,2,0,11,1
28.49249839782715,-1.262094259262085,0.3622350772385165,0,2,0,11,2
3.505032777786255,-0.8194544315338135,0.3822766282136994,0,2,0,11,3
7.04228401184082,-1.1139239072799685,0.26039745583247204,0,2,0,11,7
4.395490646362306,-0.9289432764053344,0.44017433573789305,0,2,0,11,0
172.56121826171875,-1.760631442070007,0.08609719834842018,0,2,0,5,3
180.7723388671875,-1.7708508968353271,0.08534572199130806,0,2,0,5,0
710.9432983398438,-1.983232378959656,0.055863404178583126,0,2,0,6,1
183.9341278076172,-1.7035138607025146,0.06583436641513278,0,2,0,6,3
440.2745666503906,-1.926483511924744,0.047021780922659566,0,2,0,6,6
280.5625,-1.8083130121231081,0.06056481159770748,0,2,0,6,0
97.38125610351562,-1.950798511505127,0.108426989062483,0,2,0,8,1
2.2066073417663574,-0.6334920525550842,0.7079714678505086,0,2,0,8,3
0.9200166463851928,-0.6152018904685974,0.07348598511590672,0,2,0,8,6
1.1226030588150024,-0.7593448758125305,0.6145867248160914,0,2,0,8,7
4.119977474212647,-0.850816547870636,0.4766600736966116,0,2,0,8,0
15.399961471557615,-1.0748182535171509,0.15337054342511064,0,2,0,9,3
15.399961471557615,-1.0748182535171509,0.15337054342511064,0,2,0,9,0
14.88713836669922,-1.2127869129180908,0.20761689381555892,0,2,0,0,1
29.08620643615723,-1.2672135829925537,0.36010550264075913,0,2,0,0,2
12.30233097076416,-1.0915809869766235,0.24269818746260266,0,2,0,0,3
58.89850234985352,-1.4329781532287598,0.1847279260035264,0,2,0,0,4
255.83929443359372,-1.8131567239761357,0.06404619699718557,0,2,0,0,6
12.233475685119627,-1.28076434135437,0.2058328202413496,0,2,0,0,7
8.432573318481445,-1.0492706298828125,0.3120591284578708,0,2,0,0,0
16.262792587280273,-1.4182407855987549,0.06581634635284685,0,3,1,0,1
4.818384170532227,-1.0074981451034546,0.2080600858837195,0,3,1,0,6
11.470325469970705,-1.30834698677063,0.12557654320223405,0,3,1,0,0
50.39917373657226,-1.725121021270752,0.14632499185883308,0,3,2,0,1
65.59417724609375,-1.787739396095276,0.13758966312812415,0,3,2,0,0
45.913475036621094,-1.5282562971115112,0.14433758222611776,0,3,3,0,1
8.79993724822998,-1.1653242111206057,0.2155994902877345,0,3,3,0,3
144.0426483154297,-1.7274636030197144,0.1354793474659223,0,3,3,0,6
56.58323287963867,-1.563670635223389,0.1463558486182834,0,3,3,0,0
54.63151168823242,-1.5942565202713013,0.1513731287339884,0,3,0,11,1
12.245828628540039,-1.2978047132492063,0.10711125582381276,0,3,0,11,3
151.2423858642578,-1.729517698287964,0.13874869009343224,0,3,0,11,6
65.01430511474611,-1.6095025539398191,0.15604182229047572,0,3,0,11,0
68.1292724609375,-1.796750545501709,0.136433087731399,0,3,0,3,1
69.19310760498047,-1.8004319667816162,0.13596728769534666,0,3,0,3,0
102.62842559814452,-1.6865390539169312,0.11210915218562532,0,3,0,4,1
200.7521514892578,-1.8288434743881223,0.10947742277458447,0,3,0,4,6
150.046875,-1.7671730518341064,0.10870457431821336,0,3,0,4,0
5.30170488357544,-1.0454471111297607,0.2434824451414453,0,3,0,6,1
357.6046142578125,-1.7867615222930908,0.02537986191268433,0,3,0,6,3
9.892016410827637,-1.1574602127075195,0.20158790405582533,0,3,0,6,0
17.065725326538086,-1.4295282363891602,0.06469864702323679,0,3,0,8,1
4.823420524597168,-1.007751226425171,0.2079477321209676,0,3,0,8,6
11.471990585327148,-1.308381199836731,0.1255697761749103,0,3,0,8,0
26.50851631164551,-1.4502810239791868,0.11378805708239463,0,3,0,10,1
31.94694328308105,-1.492835283279419,0.10797599401485417,0,3,0,10,0
35.03993988037109,-1.4797985553741455,0.15857997360724324,0,3,0,0,1
8.78493595123291,-1.1649370193481443,0.215746641685628,0,3,0,0,3
