,K,n,s,exp,det,rot,roc,cen
0,6.005508364162398,-1.91647847382679,0.25342785622275216,0,1,0,1,4
0,6.222553333008342,-1.977108019840727,0.23625052654863993,0,1,0,2,4
0,6.483395395007515,-2.0045983615583554,0.21947677315820127,0,1,0,3,4
0,6.697870786456553,-2.0371903495137813,0.20553542978288528,0,1,0,4,4
0,6.821010793420217,-2.089204550535426,0.18265021643378287,0,1,0,5,4
0,6.245938040605318,-1.9519528743187309,0.15303385359748523,0,1,0,6,4
0,4.409180041377162,-1.6134435404401841,0.22656239901275418,0,1,0,7,4
0,4.518890234178108,-1.6323639528778344,0.29598725145219235,0,1,0,8,4
0,5.225016981682117,-1.7896956664756827,0.24727224314593807,0,1,0,9,4
0,4.987711072579867,-1.7590664815085522,0.25381426593898215,0,1,0,10,4
0,4.29920689959389,-1.6383316243767756,0.34560354871707527,0,1,0,11,4
0,4.857144698471905,-1.6831935151385229,0.30508061484435106,0,1,0,0,5
0,4.204566900999411,-1.548992742969345,0.2574211001514459,0,1,1,0,5
0,4.881665523190829,-1.6867138972723685,0.30188206815190904,0,1,2,0,5
0,3.7600749456543725,-1.4918321835112052,0.30991979070458275,0,1,3,0,5
0,4.857144698471905,-1.6831935151385229,0.30508061484435106,0,1,0,0,5
0,5.698659106171205,-1.836251383519922,0.27414007069672375,0,1,0,1,5
0,6.152144027660728,-1.908604045924285,0.25899800984762683,0,1,0,2,5
0,6.588267659380478,-1.9857637386977525,0.25326272738874944,0,1,0,3,5
0,6.941645573370835,-2.0668534539499546,0.2466576918095488,0,1,0,4,5
0,7.045185341002138,-2.098968303337457,0.22975922315940642,0,1,0,5,5
0,7.033186213390936,-2.1071589996943882,0.21545084502734219,0,1,0,6,5
0,4.580889610048801,-1.5813872390191586,0.2315308099750611,0,1,0,7,5
0,3.990054341656247,-1.4563580956919824,0.3143137252846868,0,1,0,8,5
0,4.826115054323383,-1.63879492717692,0.2436096985636574,0,1,0,9,5
0,4.638769451863055,-1.6887539695061409,0.2332771033405716,0,1,0,10,5
0,3.863740085585265,-1.5614950788575341,0.2931755267091608,0,1,0,11,5
0,3.0513558762212307,-1.246054425452653,0.36551184959868904,0,1,0,0,6
0,4.082210748280529,-1.4037220668020824,0.2941839668494828,0,1,1,0,6
0,4.169858744821767,-1.4574332990015801,0.2736530760844607,0,1,2,0,6
0,3.3773798843687426,-1.4049672859021836,0.26214267177433687,0,1,3,0,6
0,3.0513558762212307,-1.246054425452653,0.36551184959868904,0,1,0,0,6
0,4.364997400665459,-1.4060094240718353,0.3406233302186708,0,1,0,1,6
0,5.1487451344669495,-1.5883157537810277,0.3289984134200597,0,1,0,2,6
0,5.880451159555447,-1.7831355974280838,0.3089690632095256,0,1,0,3,6
0,6.244360346711362,-1.8792929718846785,0.2926127989726012,0,1,0,4,6
0,6.554275123850937,-1.9599384573725442,0.2776053617021527,0,1,0,5,6
0,6.737444053551915,-2.0055995396019273,0.2684794024435102,0,1,0,6,6
0,5.726383581465935,-1.7930092937746402,0.24846409760633906,0,1,0,7,6
0,4.014192947284828,-1.4002870443202964,0.30013470003560655,0,1,0,8,6
0,4.32706728733729,-1.4705502322014168,0.23547278976324154,0,1,0,9,6
0,4.091339072128995,-1.4527933922003364,0.21740156188252177,0,1,0,10,6
0,3.4379862963267342,-1.4013601370890465,0.2637242632616387,0,1,0,11,6
0,5.0587300423400885,-1.4459748600670825,0.2723330465501628,0,1,0,0,7
0,4.989932825057114,-1.4712387375268212,0.2277405761651319,0,1,1,0,7
0,5.05003608358268,-1.5161606614504566,0.22680941502353322,0,1,2,0,7
0,5.077742252302691,-1.4527350005702186,0.27222044800144196,0,1,3,0,7
0,5.0587300423400885,-1.4459748600670825,0.2723330465501628,0,1,0,0,7
0,5.494288389222308,-1.536287912412053,0.2572314728884328,0,1,0,1,7
0,5.776592968472973,-1.615183290528157,0.24620329306376953,0,1,0,2,7
0,6.085562460663427,-1.706208533156933,0.23342942350075283,0,1,0,3,7
0,6.366658805982645,-1.7964435736587208,0.21423999839541272,0,1,0,4,7
0,6.565299010299841,-1.858879820806408,0.20296971991290877,0,1,0,5,7
0,6.740864609300905,-1.910552075126647,0.19853285419158212,0,1,0,6,7
0,6.563990922324473,-1.8848340405437702,0.18236205071802541,0,1,0,7,7
0,5.66190616107193,-1.6787826801874264,0.18951562143428682,0,1,0,8,7
0,4.97206006068459,-1.4863502881640265,0.19935970561591002,0,1,0,9,7
0,5.257910567983836,-1.521715604961417,0.20499455040489023,0,1,0,10,7
0,5.017369942603226,-1.4605245378297413,0.2656441215187379,0,1,0,11,7
0,2.381206540742042,-1.075431737203218,0.49097151409066475,0,2,0,0,0
0,1.1503074055590778,-0.7614877699320244,0.610283191819665,0,2,1,0,0
0,5.43316107200186,-1.7755551600488357,0.24061875544541944,0,2,2,0,0
0,2.3954135522132796,-1.088361457613052,0.481073029851834,0,2,3,0,0
0,2.381206540742042,-1.075431737203218,0.49097151409066475,0,2,0,0,0
0,3.041622880662353,-1.2567105461923334,0.40908660459683754,0,2,0,1,0
0,3.7982280663472987,-1.4674052918339104,0.3515144130656029,0,2,0,2,0
0,4.634163406714844,-1.6271956682669777,0.30499972880529874,0,2,0,3,0
0,5.255665516229674,-1.759800128957642,0.2777238492963087,0,2,0,4,0
0,5.440951351661782,-1.7677367005628828,0.2380752619993472,0,2,0,5,0
0,5.103333179525638,-1.6706489293492914,0.22681793941680067,0,2,0,6,0
0,2.5015018169433274,-1.0986404168864432,0.43000832186216603,0,2,0,7,0
0,0.6824035601273296,-0.6411484828728192,0.6568613010993061,0,2,0,8,0
0,3.151740810809311,-1.2029485046761335,0.2724804493574056,0,2,0,9,0
0,2.500193174223271,-1.1059545352779923,0.3404382375206428,0,2,0,10,0
0,1.7630140380385124,-0.9644067359136783,0.5411166476356277,0,2,0,11,0
0,2.9932702241275617,-1.2533188288820136,0.3711033215680391,0,2,0,0,1
0,-0.258860876864118,-0.541135111203516,0.4370428160797279,0,2,1,0,1
0,5.015719022410395,-1.728849086511248,0.22845459347892155,0,2,2,0,1
0,3.717861093841983,-1.4145776727359534,0.3227364147374589,0,2,3,0,1
0,2.9932702241275617,-1.2533188288820136,0.3711033215680391,0,2,0,0,1
0,3.8764892280152528,-1.4522453550935688,0.30360202276171067,0,2,0,1,1
0,4.377775389819246,-1.6170515881873861,0.26264212171769535,0,2,0,2,1
0,5.290979453607106,-1.8066300990598034,0.2314079939325102,0,2,0,3,1
0,6.222705333052978,-1.9860213028493428,0.1869663567236881,0,2,0,4,1
0,6.658325256595615,-2.025511398144796,0.15749437855884776,0,2,0,5,1
0,6.470119799868188,-1.9547723223866251,0.17579407195722574,0,2,0,6,1
0,2.9235055321079275,-1.2275069924836866,0.3154918288239966,0,2,0,7,1
0,-0.3047482480034318,-0.5219803114795096,0.4493077248910083,0,2,0,8,1
0,2.5566750594226275,-1.1639003722678094,0.19969476285594515,0,2,0,9,1
0,3.139267376489484,-1.3081776481253649,0.22835648198197128,0,2,0,10,1
0,3.0611254849295464,-1.2857024986389605,0.3308969533326835,0,2,0,11,1
0,2.25890419825794,-0.9752649213974743,0.9422212400496085,0,2,0,0,2
0,-0.19915620239720366,-0.45764492932576406,0.7233819560597666,0,2,1,0,2
0,4.658850654840303,-1.6111297232416564,0.5012565847170886,0,2,2,0,2
0,2.29185492326257,-0.9795939533486803,0.9450409150039776,0,2,3,0,2
0,2.25890419825794,-0.9752649213974743,0.9422212400496085,0,2,0,0,2
0,3.515501326388722,-1.2472160827688241,0.7633353603484536,0,2,0,1,2
0,4.42347248353042,-1.517726760927577,0.6211261611653914,0,2,0,2,2
0,5.510749328362723,-1.7658911498439,0.493014217835542,0,2,0,3,2
0,6.250081428683361,-1.936747912706973,0.4054541235915035,0,2,0,4,2
0,6.478423773109616,-1.9652721067672216,0.3338257817441938,0,2,0,5,2
0,5.938000373535384,-1.825997281727625,0.3317255125801876,0,2,0,6,2
0,2.6612655134938565,-1.090494589064569,0.5518835305143317,0,2,0,7,2
0,-0.12844067798156392,-0.4621796217573445,0.743829546277108,0,2,0,8,2
0,2.552930532775581,-1.0567364882067383,0.5151699256813602,0,2,0,9,2
0,2.5982076847575986,-1.0692220570204154,0.6853827726082932,0,2,0,10,2
0,2.2251219109653215,-0.9655992696607685,0.9446403421334759,0,2,0,11,2
0,2.4643899520306247,-1.0964415459959316,0.4516078977023121,0,2,0,0,3
0,0.24085202900342723,-0.4929913294237052,0.6497270758972993,0,2,1,0,3
0,5.428046325974339,-1.7750549618679476,0.2317226309074988,0,2,2,0,3
0,2.633212074598875,-1.1348469796320626,0.362374548978773,0,2,3,0,3
0,2.4643899520306247,-1.0964415459959316,0.4516078977023121,0,2,0,0,3
0,3.839941538450705,-1.3873136278980984,0.36622937089451263,0,2,0,1,3
0,4.84470288459932,-1.6372788162506164,0.30695795419340816,0,2,0,2,3
0,5.516108162053162,-1.7853622180223327,0.24092547165429773,0,2,0,3,3
0,5.6617591537294905,-1.8134996359302085,0.22874583622091887,0,2,0,4,3
0,5.402833179884228,-1.7667045288361227,0.2373130722938977,0,2,0,5,3
0,4.535528691618827,-1.5476536829697038,0.22177531175939677,0,2,0,6,3
0,1.4167379655497097,-0.782921172089675,0.45971225480408495,0,2,0,7,3
0,-0.9834894692173543,-0.17195180199096127,0.7066667250583402,0,2,0,8,3
0,3.1253904381078748,-1.1826820752708627,0.2725528551710313,0,2,0,9,3
0,2.1837784535691123,-1.0084635725943243,0.3162016354703001,0,2,0,10,3
0,1.1280244209133665,-0.8034249982562142,0.45369915662680244,0,2,0,11,3
0,4.229976981453922,-1.411819039511743,0.4531878991473464,0,2,0,0,4
0,0.2434659859754097,-0.5517486302853462,0.3982565322606141,0,2,1,0,4
0,5.2502134854315745,-1.703325417106802,0.19405801884981208,0,2,2,0,4
0,4.226206936551208,-1.4273174444695007,0.45081767614059104,0,2,3,0,4
0,4.229976981453922,-1.411819039511743,0.4531878991473464,0,2,0,0,4
0,5.183158721215025,-1.6625601252143931,0.3324770431133994,0,2,0,1,4
0,5.681742721641571,-1.769683635410731,0.2637552396406278,0,2,0,2,4
0,5.670934076131787,-1.7674779638885993,0.23811783979784362,0,2,0,3,4
0,5.51271312455984,-1.75391617557899,0.2293467396945121,0,2,0,4,4
0,5.474106222711762,-1.7441494133020468,0.23884094096421704,0,2,0,5,4
0,4.528205506986582,-1.5194958240828778,0.2232059522895811,0,2,0,6,4
0,1.2953426306312255,-0.7914027322426813,0.2430517556765139,0,2,0,7,4
0,-1.0094945133502295,-0.20265282351509079,0.3654712151851862,0,2,0,8,4
0,1.709026284958433,-0.8356613209947247,0.15462912239281032,0,2,0,9,4
0,1.864466301407173,-0.9379461817933338,0.19294953855015984,0,2,0,10,4
0,1.0514801940561689,-0.8047715233170016,0.3363541550661112,0,2,0,11,4
0,5.394239629915429,-1.7252848520286792,0.3136762066711003,0,2,0,0,5
0,-0.4258917288333592,-0.4606650351105421,0.13370360669317616,0,2,1,0,5
0,4.003961790995721,-1.4484899994120204,0.13958003484852147,0,2,2,0,5
0,5.411184861168862,-1.7246849112506957,0.311974714218738,0,2,3,0,5
0,5.394239629915429,-1.7252848520286792,0.3136762066711003,0,2,0,0,5
0,6.047432639247416,-1.8677359237916888,0.24004342515162852,0,2,0,1,5
0,6.093113645362626,-1.8848991937214183,0.21180471615921212,0,2,0,2,5
0,6.081224357199738,-1.9077251619976066,0.2069615799159253,0,2,0,3,5
0,6.049960610792689,-1.9097612476542223,0.2009925759663388,0,2,0,4,5
0,6.080918692876401,-1.9048352843999452,0.1866771751475931,0,2,0,5,5
0,5.456404874447969,-1.7640779998353378,0.1562650256016382,0,2,0,6,5
0,1.573051150138072,-0.9117087196574016,0.05175677388659794,0,2,0,7,5
0,-1.249673999938658,-0.2644910450051932,0.08657211853660378,0,2,0,8,5
0,0.47682544136401783,-0.6103026938801782,0.005314407104237928,0,2,0,9,5
0,1.4974133761018038,-0.8981491200568197,0.018874891188646582,0,2,0,10,5
0,1.2592875543500222,-0.8801705169303792,0.24899796902026622,0,2,0,11,5
0,5.42553499676972,-1.7793022299033527,0.23672946789127036,0,2,0,0,6
0,-0.8593794911659336,-0.4123758605167835,-0.006525239013553797,0,2,1,0,6
0,2.540700631373984,-1.1896891490531716,0.1362324069708876,0,2,2,0,6
0,6.029566531811153,-1.9070655788986326,0.19835102991377063,0,2,3,0,6
0,5.42553499676972,-1.7793022299033527,0.23672946789127036,0,2,0,0,6
