,0,1,2
0,0,0.0011294587748125196,0.014055697247385979
1,0,0.001393813407048583,0.014087928459048271
2,0,0.001251986250281334,0.014020660892128944
3,0,0.0011230520904064178,0.014082072302699089
4,0,0.0010810139356181026,0.014089927077293396
5,0,0.001099130604416132,0.014124507084488869
6,0,0.0013292802032083273,0.014101091772317886
7,0,0.0012516297865658998,0.014144821092486382
8,0,0.0011230714153498411,0.014000567607581615
9,0,0.0013081973884254694,0.01414172351360321
10,0,0.0013473108410835266,0.014110559597611427
11,0,0.0011928537860512733,0.014117203652858734
12,0,0.0013459324836730957,0.014130370691418648
13,0,0.0012590866535902023,0.014143895357847214
14,0,0.0011446909047663212,0.014123991131782532
15,0,0.0013556660851463675,0.014119446277618408
16,0,0.0013744233874604106,0.014094359241425991
17,0,0.0011774534359574318,0.014183715917170048
18,0,0.0013035095762461424,0.01418706588447094
19,0,0.0010908981785178185,0.014049708843231201
20,0,0.0012165037915110588,0.014166496694087982
21,0,0.0011306279338896275,0.01412747148424387
22,0,0.0012746762949973345,0.014139184728264809
23,0,0.0014289339305832982,0.014089785516262054
24,0,0.001356982858851552,0.014126962050795555
25,0,0.0011670355452224612,0.01415984332561493
26,0,0.0013074427843093872,0.014136365614831448
27,0,0.0011471204925328493,0.014159092679619789
28,0,0.0011785301612690091,0.01414559967815876
29,0,0.001110184472054243,0.014172317460179329
30,0,0.0012487494386732578,0.014151953160762787
31,0,0.0013512235600501299,0.014137127436697483
32,0,0.0015397752868011594,0.014125904068350792
33,0,0.0013018893077969551,0.01418052613735199
34,0,0.0011828566202893853,0.014169128611683846
35,0,0.0012224230449646711,0.014190374873578548
36,0,0.0012581979390233755,0.014171452261507511
37,0,0.0012348969466984272,0.01418793573975563
38,0,0.0011989240301772952,0.014219407923519611
39,0,0.0012807357124984264,0.014155501499772072
40,0,0.0013997305650264025,0.014159418642520905
41,0,0.001227457309141755,0.014097344130277634
42,0,0.0012376524973660707,0.01420004852116108
43,0,0.0011137919500470161,0.014155609533190727
44,0,0.001198056386783719,0.01419579517096281
45,0,0.0011816230835393071,0.014110824093222618
46,0,0.0013513544108718634,0.014172989875078201
47,0,0.0010303454473614693,0.014182111248373985
48,0,0.0011050410103052855,0.014105910435318947
49,0,0.0014008533908054233,0.014115747064352036
50,0,0.00112651486415416,0.014147929847240448
51,0,0.001269723055884242,0.014150233939290047
52,0,0.0012195638846606016,0.014052052982151508
53,0,0.0011431435123085976,0.014190508052706718
54,0,0.001144365523941815,0.014143478125333786
55,0,0.001188480295240879,0.014172638766467571
56,0,0.0011937180534005165,0.014214330352842808
57,0,0.0010610937606543303,0.014136353507637978
58,0,0.0012306622229516506,0.014181406237185001
59,0,0.0011347392573952675,0.014190053567290306
60,0,0.0012210776330903172,0.01417174655944109
61,0,0.0012400756822898984,0.014141196385025978
62,0,0.0010693606454879045,0.014247634448111057
63,0,0.0014108584728091955,0.01418463047593832
64,0,0.0012799794785678387,0.014089719392359257
65,0,0.001289421459659934,0.01413180772215128
66,0,0.0012014713138341904,0.014204178005456924
67,0,0.001179145066998899,0.014196965843439102
68,0,0.0010349699296057224,0.014177471399307251
69,0,0.0012367928866297007,0.01418374478816986
70,0,0.0011687979567795992,0.01413222961127758
71,0,0.001107195857912302,0.014062652364373207
72,0,0.001220332458615303,0.014225947670638561
73,0,0.0010619263630360365,0.014145473018288612
74,0,0.0010942356893792748,0.014235610142350197
75,0,0.0013182368129491806,0.014154961332678795
76,0,0.0012383372522890568,0.014133453369140625
77,0,0.0012442644219845533,0.014154908247292042
78,0,0.0011494695208966732,0.014133453369140625
79,0,0.0011313932482153177,0.014208825305104256
80,0,0.0013123340904712677,0.0142569150775671
81,0,0.0014376064063981175,0.014148538932204247
82,0,0.001100360881537199,0.014161207713186741
83,0,0.0010422318009659648,0.014211282134056091
84,0,0.0011627597268670797,0.014151107519865036
85,0,0.0010624607093632221,0.014141365885734558
86,0,0.0011776424944400787,0.014166856184601784
87,0,0.0013749187346547842,0.014237921684980392
88,0,0.0010520101059228182,0.014197362586855888
89,0,0.001065041171386838,0.014197036623954773
90,0,0.0012344788992777467,0.014188695698976517
91,0,0.0011436223285272717,0.014243770390748978
92,0,0.0011852419702336192,0.014097045175731182
93,0,0.0012612133286893368,0.014203554019331932
94,0,0.0011435991618782282,0.014198852702975273
95,0,0.0011761835776269436,0.014228403568267822
96,0,0.0010783520992845297,0.01415109634399414
97,0,0.0012414709199219942,0.014102794229984283
98,0,0.0012382130371406674,0.014144951477646828
99,0,0.0011547645553946495,0.014138619415462017
100,0,0.0011374636087566614,0.014213492162525654
101,0,0.001308550126850605,0.01415706705302
102,0,0.0015204560477286577,0.01422322541475296
103,0,0.0009710724698379636,0.014126214198768139
