,0,1,2
0,0,0.0012594612780958414,0.014240662567317486
1,0,0.0014028369914740324,0.014289546757936478
2,0,0.0012690448202192783,0.014309689402580261
3,0,0.0014036241918802261,0.014405942521989346
4,0,0.001289851265028119,0.014235412701964378
5,0,0.0013531837612390518,0.014200227335095406
6,0,0.001571484375745058,0.014318177476525307
7,0,0.0014752335846424103,0.014261692762374878
8,0,0.001256864401511848,0.01425961498171091
9,0,0.0014805974205955863,0.014268599450588226
10,0,0.0014562224969267845,0.014313532039523125
11,0,0.0015567780937999487,0.014394092373549938
12,0,0.0012186381500214338,0.014298380352556705
13,0,0.001375991152599454,0.014276322908699512
14,0,0.0015975283458828926,0.014261579141020775
15,0,0.0013825494097545743,0.014263352379202843
16,0,0.0014822442317381501,0.01436019130051136
17,0,0.0014205863699316978,0.014212889596819878
18,0,0.0014542712597176433,0.014283059164881706
19,0,0.001348583959043026,0.014292608015239239
20,0,0.0011990796774625778,0.014321742579340935
21,0,0.0013699342962354422,0.014415708370506763
22,0,0.0011547707254067063,0.014344173483550549
23,0,0.0013577842619270086,0.014356222003698349
24,0,0.001153468736447394,0.01432003453373909
25,0,0.0013123680837452412,0.014181297272443771
26,0,0.0017417622730135918,0.01437064353376627
27,0,0.001351296086795628,0.014312047511339188
28,0,0.0014876958448439837,0.014330364763736725
29,0,0.001354685053229332,0.014320026151835918
30,0,0.001497100805863738,0.014333333820104599
31,0,0.0012936594430357218,0.014292856678366661
32,0,0.0013949780259281397,0.014282061718404293
33,0,0.0014364051166921854,0.014274140819907188
34,0,0.0012714331969618797,0.01430448330938816
35,0,0.0014464878477156162,0.014229917898774147
36,0,0.001318792812526226,0.01431509293615818
37,0,0.0012234968598932028,0.014286941848695278
38,0,0.0012952137039974332,0.014182867482304573
39,0,0.0014007126446813345,0.014229610562324524
40,0,0.0013055452145636082,0.014286770485341549
41,0,0.001449895789846778,0.014290925115346909
42,0,0.0013172230683267117,0.01431257463991642
43,0,0.001480510225519538,0.014276567846536636
44,0,0.0012105481000617146,0.014365356415510178
45,0,0.0014231979148462415,0.014221704564988613
46,0,0.0011579809943214059,0.014208611100912094
47,0,0.0013205786235630512,0.014254767447710037
48,0,0.0014286262448877096,0.014266062527894974
49,0,0.0012436115648597479,0.014212283305823803
50,0,0.0012070027878507972,0.014304022304713726
51,0,0.0014504797291010618,0.014168132096529007
52,0,0.0013116878690198064,0.01421407237648964
53,0,0.0012764579150825739,0.014257634058594704
54,0,0.0014350754208862782,0.014185070991516113
55,0,0.00143228389788419,0.014292677864432335
56,0,0.0014413727913051844,0.01415863074362278
57,0,0.0015617029275745153,0.014213145710527897
58,0,0.001737939310260117,0.014274466782808304
59,0,0.0012190898414701223,0.014206582680344582
60,0,0.0015533340629190207,0.014204656705260277
61,0,0.0012890738435089588,0.01424030214548111
62,0,0.0012502572499215603,0.014217609539628029
63,0,0.0012916118139401078,0.014194175601005554
64,0,0.0012722979299724102,0.014147115871310234
65,0,0.0014113441575318575,0.014274257235229015
66,0,0.0012963933404535055,0.014228499494493008
67,0,0.0012831174535676837,0.014178333804011345
68,0,0.0012368957977741957,0.014231488108634949
69,0,0.0012764660641551018,0.014164573512971401
70,0,0.0013007551897317171,0.014215584844350815
71,0,0.001384449889883399,0.014247754588723183
72,0,0.0012529302621260285,0.014222642406821251
73,0,0.0014878320507705212,0.014214595779776573
74,0,0.0012437038822099566,0.014261698350310326
75,0,0.0011093680514022708,0.014267570339143276
76,0,0.0014740265905857086,0.014210574328899384
77,0,0.0012363485293462873,0.014229169115424156
78,0,0.0011145140742883086,0.014225021004676819
79,0,0.0012315737549215555,0.014191588386893272
80,0,0.0014378528576344252,0.014183785766363144
81,0,0.001284067751839757,0.01419131737202406
82,0,0.0013042723294347525,0.014258753508329391
83,0,0.0012375395745038986,0.014185942709445953
84,0,0.001386910444125533,0.014251206070184708
85,0,0.0012040009023621678,0.01425226591527462
86,0,0.001487827394157648,0.014196790754795074
87,0,0.0012199763441458344,0.014195735566318035
88,0,0.0012760686222463846,0.014226129278540611
89,0,0.0013589384034276009,0.014250293374061584
90,0,0.0013946485705673695,0.01417987048625946
91,0,0.0013377993600443006,0.014207009226083755
92,0,0.0012508705258369446,0.014190508052706718
93,0,0.0014511144254356623,0.014223791658878326
94,0,0.001244939398020506,0.014227120205760002
95,0,0.001434355042874813,0.014268392696976662
96,0,0.001237231306731701,0.01422412134706974
97,0,0.0013430924154818058,0.014187853783369064
98,0,0.0012504120822995901,0.014169612899422646
99,0,0.0013048641849309206,0.014223262667655945
100,0,0.001138836145401001,0.014189905487000942
101,0,0.001471374649554491,0.014157400466501713
102,0,0.0013558499049395323,0.014257693663239479
103,0,0.0015387609601020813,0.01425502635538578
104,0,0.0013749778736382723,0.014233486726880074
105,0,0.0012338565429672599,0.014284118078649044
106,0,0.0013142111711204052,0.01418379321694374
107,0,0.0012994717108085752,0.014191891998052597
108,0,0.00122172012925148,0.014202523976564407
109,0,0.0012597860768437386,0.014207707718014717
110,0,0.00129875005222857,0.01416934747248888
111,0,0.0012057863641530275,0.014176145195960999
112,0,0.0013464249204844236,0.014204935170710087
113,0,0.0013869733083993196,0.014156721532344818
114,0,0.001117937732487917,0.014173522591590881
115,0,0.001273761852644384,0.014190253801643848
116,0,0.0012663111556321383,0.014176827855408192
117,0,0.0011834417236968875,0.014098916202783585
118,0,0.0012937443098053336,0.014155076816678047
119,0,0.001275346614420414,0.01418296992778778
120,0,0.0011357273906469345,0.014139785431325436
121,0,0.001274082693271339,0.014118555933237076
122,0,0.0013715936802327633,0.014198651537299156
123,0,0.0015042228624224663,0.014117186889052391
124,0,0.0012125482317060232,0.01418946124613285
125,0,0.0012543051270768046,0.014141489751636982
126,0,0.0014763411600142717,0.014237976633012295
127,0,0.0015417751856148243,0.014108684845268726
128,0,0.0012133861891925335,0.014113333076238632
129,0,0.001218625227920711,0.01427698414772749
130,0,0.0013126960257068276,0.014206627383828163
131,0,0.0012527124490588903,0.014184905216097832
132,0,0.0013190887402743101,0.014131912030279636
133,0,0.0012299400987103581,0.014179889112710953
134,0,0.0010672574862837791,0.01414596475660801
135,0,0.0012830477207899094,0.014188552275300026
136,0,0.0011755648301914334,0.014125369489192963
137,0,0.0012986032525077462,0.014077408239245415
138,0,0.00110287731513381,0.01418216060847044
139,0,0.0012381784617900848,0.014186794869601727
140,0,0.0010669997427612543,0.014184392988681793
141,0,0.0010671583004295826,0.01410110667347908
142,0,0.0011554146185517311,0.014101123437285423
