화약,뇌관,암석분류,심발,SR SD,CR SD,최대입자속도
에멀젼C,전자,변성암,선대구경,34.0,26.99,0.106
에멀젼C,전자,변성암,선대구경,34.0,26.99,0.10800000000000001
에멀젼C,전자,변성암,선대구경,58.0,46.03,0.24100000000000002
에멀젼C,전자,변성암,선대구경,48.0,38.1,0.179
에멀젼C,전자,변성암,선대구경,128.0,101.59,0.04
에멀젼C,전자,변성암,선대구경,56.0,44.45,0.14
에멀젼C,전자,변성암,선대구경,110.0,87.31,0.045
에멀젼C,전자,변성암,선대구경,60.0,47.62,0.092
에멀젼C,전자,변성암,선대구경,208.0,165.09,0.025
에멀젼C,전자,변성암,선대구경,128.0,101.59,0.043
