화약,뇌관,암석분류,암종,심발,SR SD,CR SD,최대입자속도
정밀폭약,비전기,변성암,편마암,Cylinder-cut,65.05,46.0,0.114
정밀폭약,비전기,변성암,편마암,Cylinder-cut,76.37,54.0,0.049
정밀폭약,비전기,변성암,편마암,Cylinder-cut,104.65,74.0,0.038
정밀폭약,비전기,변성암,편마암,Cylinder-cut,147.08,104.0,0.019
정밀폭약,비전기,변성암,편마암,Cylinder-cut,175.36,124.0,0.018000000000000002
정밀폭약,비전기,변성암,편마암,Cylinder-cut,93.34,66.0,0.049
