화약,뇌관,암석분류,암종,심발,SR SD,CR SD,최대입자속도
정밀폭약,전자,화성암,화강암,V-CUT,34.44,30.14,0.27
정밀폭약,전자,화성암,화강암,V-CUT,34.44,30.14,0.11
정밀폭약,전자,화성암,화강암,V-CUT,108.67,95.13,0.057
정밀폭약,전자,화성암,화강암,V-CUT,148.62,130.1,0.024
정밀폭약,전자,화성암,화강암,V-CUT,163.98,143.55,0.022000000000000002
