,K,n,s,exp,det,rot,roc,cen
0,1.9877710675433065,-1.1188722177881767,0.2616855346224302,0,0,0,8,1
0,2.9188933847681433,-1.3165173330325028,0.21620886823314628,0,0,0,9,1
0,3.852475994686262,-1.511983041263023,0.21563983921797103,0,0,0,10,1
0,4.0669669189865765,-1.528901918379415,0.33500859651985176,0,0,0,11,1
0,1.4353968031457687,-0.761941145373367,0.9770399856233531,0,0,0,0,2
0,1.1403081325497433,-0.8458271709123187,0.7456306519330065,0,0,1,0,2
0,3.110411222030313,-1.357203948652203,0.6778758886111474,0,0,2,0,2
0,1.429930626358114,-0.7718939870017095,0.9823471344790923,0,0,3,0,2
0,1.4353968031457687,-0.761941145373367,0.9770399856233531,0,0,0,0,2
0,3.2733358538156376,-1.162776470182357,0.7099383842498601,0,0,0,1,2
0,3.815211020239546,-1.3843382343120185,0.5967446297068888,0,0,0,2,2
0,4.22430416226982,-1.484990474512717,0.515459077812228,0,0,0,3,2
0,4.4100526547720955,-1.4785971381920808,0.47829737551209295,0,0,0,4,2
0,4.023421125177215,-1.3659499517565992,0.4906690232718862,0,0,0,5,2
0,3.0063333520512128,-1.1315784553727006,0.4912766844251163,0,0,0,6,2
0,1.9684326677038946,-0.9301371806571054,0.5150795877243844,0,0,0,7,2
0,1.7733628002015713,-0.8946716522535425,0.5951651877211708,0,0,0,8,2
0,1.979848203902845,-0.9232028032817704,0.6321966243362794,0,0,0,9,2
0,1.770444288395629,-0.86174299394883,0.7842589621083214,0,0,0,10,2
0,1.3696470758088009,-0.7303446291844063,0.9883559042079798,0,0,0,11,2
0,3.8584633541087165,-1.410376523926478,0.3750094665147464,0,0,0,0,3
0,4.290948970161604,-1.5937142045965453,0.35115924473540655,0,0,1,0,3
0,4.710232772118727,-1.7130328888195627,0.2190653202762581,0,0,2,0,3
0,3.3414618300255867,-1.2690091367205467,0.40375640012821973,0,0,3,0,3
0,3.8584633541087165,-1.410376523926478,0.3750094665147464,0,0,0,0,3
0,5.674815624716881,-1.8010063675508463,0.15152999750992788,0,0,0,1,3
0,5.667450279488313,-1.9001367905481348,0.14256840150938155,0,0,0,2,3
0,5.961583679730825,-1.9314201259257613,0.17421301048401303,0,0,0,3,3
0,5.918118878645978,-1.9137491927539974,0.18756232812172935,0,0,0,4,3
0,5.430480545667264,-1.778956843802047,0.2273562570600314,0,0,0,5,3
0,4.538285772720431,-1.5918634166095336,0.20628298521042832,0,0,0,6,3
0,3.771381197149698,-1.4772997418321354,0.21360077195865002,0,0,0,7,3
0,4.120682292424626,-1.545596296484163,0.3311190586812717,0,0,0,8,3
0,4.460911093064621,-1.6389976563505617,0.29214732882140376,0,0,0,9,3
0,3.9727335482487325,-1.5405759451530892,0.327944333177615,0,0,0,10,3
0,3.351019526262914,-1.3986200297233873,0.3997945153664683,0,0,0,11,3
0,4.257277631806676,-1.4622315745345755,0.4503663396984381,0,0,0,0,4
0,4.989938372503998,-1.7400179905087227,0.36539489315634616,0,0,1,0,4
0,4.9152392264805895,-1.7139011809579134,0.29693736059747877,0,0,2,0,4
0,4.287860151736307,-1.4644487367791,0.4485978299090233,0,0,3,0,4
0,4.257277631806676,-1.4622315745345755,0.4503663396984381,0,0,0,0,4
0,5.687950314705342,-1.8104542036552589,0.26102875883027066,0,0,0,1,4
0,6.005451225459487,-1.9169674939580037,0.23673780089056115,0,0,0,2,4
0,6.3257791151459815,-1.9731939827547085,0.23024961869540828,0,0,0,3,4
0,6.481712299622755,-2.003890079683527,0.213418358776295,0,0,0,4,4
0,6.354595882732272,-1.9734987604867422,0.21546474317456923,0,0,0,5,4
0,5.1770071573647884,-1.7126427123513797,0.23183904261313895,0,0,0,6,4
0,4.38636339234116,-1.587613139099216,0.24641509258284613,0,0,0,7,4
0,4.489817729290442,-1.6268454748226302,0.3166661633742279,0,0,0,8,4
0,5.05732542878893,-1.7432814729205042,0.3042147190487879,0,0,0,9,4
0,4.786898488062695,-1.6924522233325339,0.31403814740354713,0,0,0,10,4
0,4.100017498035127,-1.5655998463016345,0.3791087132612736,0,0,0,11,4
0,4.958862684546334,-1.6801832194602773,0.30360255277579984,0,0,0,0,5
0,4.5490578050807775,-1.6029110035923595,0.34967167185847753,0,0,1,0,5
0,4.9591910934018975,-1.6915163938870592,0.295615682130459,0,0,2,0,5
0,5.148801718425171,-1.6907429588345826,0.3625472157909328,0,0,3,0,5
0,4.958862684546334,-1.6801832194602773,0.30360255277579984,0,0,0,0,5
0,5.781579013732774,-1.872188930475648,0.2531684732165592,0,0,0,1,5
0,6.173587128848124,-1.921955874503645,0.2679589286079481,0,0,0,2,5
0,6.367298981353118,-1.9483675344276858,0.27350370044699707,0,0,0,3,5
0,6.515518440936976,-1.9870865788001388,0.25493680633461097,0,0,0,4,5
0,6.612396834349355,-2.0168158135162044,0.22660851023851172,0,0,0,5,5
0,6.06065220517321,-1.8967412820811071,0.22720059486656574,0,0,0,6,5
0,4.724181272565146,-1.6367226887372661,0.2527276781657352,0,0,0,7,5
0,4.609025151157674,-1.6084592246398792,0.32384579311654005,0,0,0,8,5
0,5.123527550419331,-1.71097921532255,0.31245314026989285,0,0,0,9,5
0,5.292809556334307,-1.77746351890008,0.29922513696814146,0,0,0,10,5
0,4.8739168493825415,-1.7208808958773825,0.3172071310879045,0,0,0,11,5
0,4.315338875134053,-1.530399190774449,0.3321228170304727,0,0,0,0,6
0,3.3748840880154,-1.303318870421404,0.33981234977179076,0,0,1,0,6
0,4.1982311619126085,-1.471167135474361,0.3240598893633364,0,0,2,0,6
0,5.016332570035822,-1.683974845177133,0.3107288866569235,0,0,3,0,6
0,4.315338875134053,-1.530399190774449,0.3321228170304727,0,0,0,0,6
0,5.056877195080662,-1.667075940030614,0.29287901327149896,0,0,0,1,6
0,5.43764951127612,-1.7333558338186421,0.2883641765886104,0,0,0,2,6
0,5.776001055890395,-1.8239418494465727,0.26756733653173514,0,0,0,3,6
0,6.031112050513179,-1.898514136393116,0.25171016889544306,0,0,0,4,6
0,6.0942453245270665,-1.9161480569318667,0.23442221350283077,0,0,0,5,6
0,6.004371137551073,-1.8969803203741462,0.20410707125780705,0,0,0,6,6
0,4.830733303854739,-1.635475906273574,0.23735233750433682,0,0,0,7,6
0,3.372663999772218,-1.2908466683664284,0.3431636288575945,0,0,0,8,6
0,3.5428973928278884,-1.3108083982078451,0.3615806762088822,0,0,0,9,6
0,4.06895013124779,-1.4388026950895814,0.3609357668432745,0,0,0,10,6
0,4.409414698380377,-1.563441075687228,0.3681579154936287,0,0,0,11,6
0,3.419050641131138,-1.3271472674320366,0.34402920075565874,0,0,0,0,7
0,3.417874027646933,-1.3771539532666883,0.25933489269174687,0,0,1,0,7
0,2.7837037684266295,-1.2125169933656688,0.3854399082277379,0,0,2,0,7
0,1.1961037985694856,-0.8223304414874821,0.5178996160214796,0,0,3,0,7
0,3.419050641131138,-1.3271472674320366,0.34402920075565874,0,0,0,0,7
0,4.448959118751938,-1.5165405588030298,0.27657348316099867,0,0,0,1,7
0,4.9040172961779085,-1.6293230543572983,0.24553417972142322,0,0,0,2,7
0,5.2257880767990645,-1.7310013691667525,0.22004661191712385,0,0,0,3,7
0,5.529142443253014,-1.827546887718862,0.19840914006960236,0,0,0,4,7
0,5.71923957936806,-1.8953265943677593,0.18885099848908485,0,0,0,5,7
0,5.551003267190814,-1.8659971898900503,0.17940305567127335,0,0,0,6,7
0,4.895629001743837,-1.7194772689614397,0.18774700858657692,0,0,0,7,7
0,3.399688387270123,-1.3907877344696555,0.2683858549567722,0,0,0,8,7
0,2.269176960398681,-1.1004347674478259,0.36186217258068426,0,0,0,9,7
