,K,n,s,exp,det,rot,roc,cen
0,4.6831706619820075,-1.6303451033048075,0.3073038767222712,0,1,0,0,0
0,4.421085417136015,-1.5863717502399124,0.30814871918040365,0,1,1,0,0
0,4.903804828962231,-1.7276799641339307,0.24151031275646645,0,1,2,0,0
0,4.907742406760859,-1.6977264258266698,0.32535103312977465,0,1,3,0,0
0,4.6831706619820075,-1.6303451033048075,0.3073038767222712,0,1,0,0,0
0,5.564332672564921,-1.817112022011375,0.16305862841567365,0,1,0,1,0
0,5.613777621391273,-1.8800352569176078,0.13397495918421612,0,1,0,2,0
0,5.747629748288931,-1.9410818692534901,0.14462896378454101,0,1,0,3,0
0,6.207387167970772,-2.007649969119489,0.11369255669133191,0,1,0,4,0
0,6.294281821225094,-1.9929743624195881,0.11283447860358393,0,1,0,5,0
0,5.30607960402675,-1.7573979426321422,0.13997292251473017,0,1,0,6,0
0,3.769430160080415,-1.4426205071465836,0.2154761679227135,0,1,0,7,0
0,4.15294735299433,-1.5487843466026865,0.28448279507795804,0,1,0,8,0
0,5.039234649753845,-1.765489404485145,0.22519457987474972,0,1,0,9,0
0,5.185901933699417,-1.7960722357218073,0.22714825597526048,0,1,0,10,0
0,4.7198476070589646,-1.6946721214633422,0.35595811007963435,0,1,0,11,0
0,4.76536551823577,-1.6492427297181214,0.19045564558926548,0,1,0,0,1
0,3.4576447838513826,-1.4248685917408144,0.20741678840545189,0,1,1,0,1
0,4.909010553118659,-1.7854174047570892,0.1576368492905386,0,1,2,0,1
0,6.033603408909014,-1.9684302575570707,0.1477052538937485,0,1,3,0,1
0,4.76536551823577,-1.6492427297181214,0.19045564558926548,0,1,0,0,1
0,5.7396414247752325,-1.8548610774438932,0.03803155847875343,0,1,0,1,1
0,5.599647164687042,-1.8790904772155754,0.059393629116498245,0,1,0,2,1
0,5.77457036933888,-1.9472271388563502,0.05843910318713544,0,1,0,3,1
0,6.063536877553157,-1.982538988618934,0.0836997881547373,0,1,0,4,1
0,5.983584854074803,-1.9171916412128398,0.12956739146392957,0,1,0,5,1
0,5.027825215746468,-1.690141337440739,0.2083622599274581,0,1,0,6,1
0,3.377534103392132,-1.3756665691463663,0.2771251100469129,0,1,0,7,1
0,3.357958272826063,-1.422254960489654,0.217037368590196,0,1,0,8,1
0,5.052612317915848,-1.8143389276739492,0.049279178858945484,0,1,0,9,1
0,6.051044027169234,-2.003740074946986,0.010550121838848129,0,1,0,10,1
0,5.953342392639192,-1.9587243492079007,0.15013118727032074,0,1,0,11,1
0,4.840005306577514,-1.5491039372047433,0.07262713131442476,0,1,0,0,2
0,4.023528745646775,-1.5105607712362596,0.1477609642635654,0,1,1,0,2
0,4.507502989958269,-1.7104161699253104,0.07311270519447657,0,1,2,0,2
0,4.988048357350444,-1.5852085686442403,0.07794178870309368,0,1,3,0,2
0,4.840005306577514,-1.5491039372047433,0.07262713131442476,0,1,0,0,2
0,5.343225308365448,-1.6965745395329415,0.019995591257576866,0,1,0,1,2
0,5.251366799638864,-1.7497022462721596,0.06320205271551536,0,1,0,2,2
0,5.415855811445622,-1.8149126039436065,0.09133492083884781,0,1,0,3,2
0,5.710693737442468,-1.8629432763676204,0.11615145399972765,0,1,0,4,2
0,5.541098300778516,-1.789551289848069,0.13874467375353974,0,1,0,5,2
0,4.799040739803517,-1.614820551090993,0.2034963183557235,0,1,0,6,2
0,3.2319274912908798,-1.301245303122698,0.29388792453545576,0,1,0,7,2
0,3.378740118344825,-1.353080342676833,0.31017923260123004,0,1,0,8,2
0,4.67853466062062,-1.6261394989090983,0.18944911938870995,0,1,0,9,2
0,4.904307982394657,-1.6407415884361398,0.10784220228465091,0,1,0,10,2
0,4.820364570882896,-1.5882850727705577,0.09502503351507197,0,1,0,11,2
0,4.997439630181237,-1.6356082450015383,0.2688292117423605,0,1,0,0,3
0,4.904825004444294,-1.6896624400887759,0.28093744249983765,0,1,1,0,3
0,4.488108560905323,-1.6597939096767669,0.17418285857138485,0,1,2,0,3
0,5.190018139287725,-1.661079229052973,0.2807286169487058,0,1,3,0,3
0,4.997439630181237,-1.6356082450015383,0.2688292117423605,0,1,0,0,3
0,5.596461820685954,-1.8065371180102385,0.16134004300893567,0,1,0,1,3
0,5.619976893284717,-1.8971474048579169,0.14053241127630042,0,1,0,2,3
0,5.857359911898662,-1.937353950602961,0.12563171295436476,0,1,0,3,3
0,6.133992781454602,-1.9854268338439272,0.11951245737180619,0,1,0,4,3
0,6.0317910580118435,-1.9252369447558233,0.11522707262168622,0,1,0,5,3
0,5.3421701839680145,-1.7633113263303914,0.14496988062478416,0,1,0,6,3
0,3.886608880621981,-1.4810118314263074,0.21990028386067295,0,1,0,7,3
0,4.573449929031981,-1.6540875934861239,0.26663371671366726,0,1,0,8,3
0,5.141167322022705,-1.7665474889634232,0.20687378897110018,0,1,0,9,3
0,4.90107603983974,-1.6802194894955846,0.23721796421011937,0,1,0,10,3
0,4.5437217159225645,-1.5644011372683606,0.3246378108371188,0,1,0,11,3
0,5.385215598068392,-1.770799251669152,0.31132067683270576,0,1,0,0,4
0,4.734977713691785,-1.6775160430061307,0.3126597279837593,0,1,1,0,4
0,4.863594714964528,-1.720659719013369,0.2669571430889679,0,1,2,0,4
0,4.725377302113447,-1.6055675882581781,0.3404704505991733,0,1,3,0,4
