뇌관,암종,심발,SR SD,CR SD,최대입자속도
전자,편마암,선대구경,34.0,26.99,0.106
전자,편마암,선대구경,34.0,26.99,0.10800000000000001
전자,편마암,선대구경,58.0,46.03,0.24100000000000002
전자,편마암,선대구경,48.0,38.1,0.179
전자,편마암,선대구경,128.0,101.59,0.04
전자,편마암,선대구경,56.0,44.45,0.14
전자,편마암,선대구경,110.0,87.31,0.045
전자,편마암,선대구경,60.0,47.62,0.092
전자,편마암,선대구경,208.0,165.09,0.025
전자,편마암,선대구경,128.0,101.59,0.043
