화약,뇌관,암석분류,SR SD,CR SD,최대입자속도
정밀폭약,비전기,변성암,65.05,46.0,0.114
정밀폭약,비전기,변성암,76.37,54.0,0.049
정밀폭약,비전기,변성암,104.65,74.0,0.038
정밀폭약,비전기,변성암,147.08,104.0,0.019
정밀폭약,비전기,변성암,175.36,124.0,0.018000000000000002
정밀폭약,비전기,변성암,93.34,66.0,0.049
정밀폭약,비전기,변성암,33.76,40.2,0.467
정밀폭약,비전기,변성암,39.69,47.26,0.363
정밀폭약,비전기,변성암,45.61,54.31,0.154
정밀폭약,비전기,변성암,51.53,61.36,0.132
정밀폭약,비전기,변성암,57.46,68.42,0.087
정밀폭약,비전기,변성암,175.93,209.48,0.044000000000000004
