화약,뇌관,암석분류,심발,SR SD,CR SD,최대입자속도
에멀젼C,비전기,화성암,수직구,82.71,61.5,0.35
에멀젼C,비전기,화성암,수직구,72.98,54.26,0.66
에멀젼C,비전기,화성암,수직구,46.22,34.37,0.63
에멀젼C,비전기,화성암,수직구,34.06,25.32,1.19
에멀젼C,비전기,화성암,수직구,51.08,37.98,0.6
에멀젼C,비전기,화성암,수직구,82.71,61.5,0.1
에멀젼C,비전기,화성암,수직구,75.41,56.07,0.43
에멀젼C,비전기,화성암,수직구,72.98,54.26,0.6
에멀젼C,비전기,화성암,수직구,53.52,39.79,0.3
에멀젼C,비전기,화성암,수직구,38.92,28.94,0.96
에멀젼C,비전기,화성암,수직구,41.35,30.75,0.88
에멀젼C,비전기,화성암,수직구,51.08,37.98,0.295
