암석분류,심발,SR SD,CR SD,최대입자속도
변성암,V-CUT,278.6,284.12,0.013000000000000001
변성암,V-CUT,245.45,272.56,0.017
변성암,V-CUT,316.12,322.39,0.018000000000000002
변성암,V-CUT,316.97,323.26,0.011000000000000001
변성암,V-CUT,273.93,293.09,0.018000000000000002
변성암,V-CUT,274.83,294.05,0.016
변성암,V-CUT,142.77,158.54,0.012
변성암,V-CUT,186.3,189.99,0.01
변성암,V-CUT,185.17,188.84,0.013999999999999999
변성암,V-CUT,193.3,193.3,0.012
변성암,V-CUT,157.99,171.31,0.013999999999999999
변성암,V-CUT,113.56,126.1,0.036000000000000004
변성암,V-CUT,144.91,147.78,0.039
변성암,V-CUT,126.07,134.88,0.037000000000000005
변성암,V-CUT,179.09,170.71,0.032
변성암,V-CUT,152.3,152.3,0.044000000000000004
변성암,V-CUT,365.53,372.77,0.013999999999999999
변성암,V-CUT,362.79,369.99,0.012
변성암,V-CUT,311.98,333.8,0.015
변성암,V-CUT,366.19,373.45,0.011000000000000001
변성암,V-CUT,386.9,386.9,0.012
변성암,V-CUT,188.56,226.45,0.013000000000000001
변성암,V-CUT,308.39,314.51,0.011000000000000001
변성암,V-CUT,267.65,286.36,0.012
변성암,V-CUT,326.4,326.4,0.01
변성암,V-CUT,329.2,329.2,0.013999999999999999
변성암,V-CUT,23.59,26.19,0.272
변성암,V-CUT,28.38,28.94,0.267
변성암,V-CUT,31.77,32.4,0.35200000000000004
변성암,V-CUT,25.39,27.17,0.28800000000000003
변성암,V-CUT,32.15,32.79,0.36700000000000005
변성암,V-CUT,45.28,50.28,0.174
변성암,V-CUT,55.91,57.02,0.239
변성암,V-CUT,58.64,59.81,0.193
변성암,V-CUT,56.47,57.59,0.184
변성암,V-CUT,48.91,52.33,0.293
변성암,V-CUT,109.0,103.9,0.015
변성암,V-CUT,108.54,103.46,0.019
변성암,V-CUT,108.2,103.13,0.021
변성암,V-CUT,94.8,94.8,0.013000000000000001
변성암,V-CUT,94.8,94.8,0.013000000000000001
변성암,V-CUT,128.98,122.94,0.022000000000000002
변성암,V-CUT,129.67,123.6,0.015
변성암,V-CUT,112.6,112.6,0.011000000000000001
변성암,V-CUT,104.75,106.82,0.011000000000000001
변성암,V-CUT,104.75,106.82,0.013000000000000001
변성암,V-CUT,254.15,242.25,0.005
변성암,V-CUT,254.61,242.69,0.005
변성암,V-CUT,253.8,241.92,0.006
변성암,V-CUT,206.76,210.86,0.005
변성암,V-CUT,206.0,210.09,0.006
변성암,V-CUT,275.3,275.3,0.003
변성암,V-CUT,275.0,275.0,0.005
변성암,V-CUT,269.8,269.8,0.01
변성암,V-CUT,275.9,275.9,0.004
변성암,V-CUT,318.81,303.89,0.003
변성암,V-CUT,175.05,166.86,0.013000000000000001
변성암,V-CUT,178.52,170.16,0.01
변성암,V-CUT,175.86,167.63,0.011000000000000001
변성암,V-CUT,174.48,166.31,0.013999999999999999
변성암,V-CUT,155.0,155.0,0.006999999999999999
변성암,V-CUT,45.96,43.81,0.08
변성암,V-CUT,44.69,42.59,0.10300000000000001
변성암,V-CUT,39.2,39.2,0.084
변성암,V-CUT,38.84,39.61,0.09
변성암,V-CUT,38.09,38.84,0.095
변성암,V-CUT,65.71,67.02,0.023
변성암,V-CUT,66.47,67.79,0.03
변성암,V-CUT,67.98,69.32,0.021
변성암,V-CUT,259.18,264.32,0.011000000000000001
변성암,V-CUT,220.94,236.39,0.013000000000000001
변성암,V-CUT,223.97,239.62,0.009000000000000001
변성암,V-CUT,277.7,277.7,0.01
변성암,V-CUT,214.94,233.06,0.009000000000000001
변성암,V-CUT,299.8,299.8,0.01
변성암,V-CUT,232.83,252.45,0.011000000000000001
변성암,V-CUT,231.57,251.09,0.01
변성암,V-CUT,229.14,248.45,0.009000000000000001
변성암,V-CUT,228.59,247.86,0.008
변성암,V-CUT,250.88,255.86,0.013000000000000001
변성암,V-CUT,252.2,257.2,0.01
변성암,V-CUT,217.84,233.07,0.012
변성암,V-CUT,252.58,257.59,0.015
변성암,V-CUT,268.2,268.2,0.01
변성암,V-CUT,213.45,217.68,0.019
변성암,V-CUT,185.43,198.39,0.013000000000000001
변성암,V-CUT,227.8,227.8,0.016
변성암,V-CUT,175.72,190.53,0.017
변성암,V-CUT,176.11,190.96,0.016
변성암,V-CUT,56.47,57.59,0.102
변성암,V-CUT,49.4,52.85,0.11599999999999999
변성암,V-CUT,49.81,53.29,0.149
변성암,V-CUT,61.9,61.9,0.11699999999999999
변성암,V-CUT,64.3,64.3,0.156
변성암,V-CUT,58.57,65.04,0.079
변성암,V-CUT,68.18,72.94,0.094
변성암,V-CUT,77.59,79.13,0.128
변성암,V-CUT,92.84,88.49,0.125
변성암,V-CUT,84.9,84.9,0.08900000000000001
변성암,V-CUT,136.84,146.41,0.021
변성암,V-CUT,132.93,142.22,0.042
변성암,V-CUT,116.11,130.33,0.047
변성암,V-CUT,163.67,166.92,0.039
변성암,V-CUT,120.65,133.97,0.032
변성암,V-CUT,240.6,249.72,0.01
변성암,V-CUT,214.74,231.63,0.011000000000000001
변성암,V-CUT,214.18,231.03,0.011000000000000001
변성암,V-CUT,262.29,267.49,0.008
변성암,V-CUT,196.89,218.63,0.011000000000000001
변성암,V-CUT,193.26,206.78,0.006999999999999999
변성암,V-CUT,200.89,208.5,0.011000000000000001
변성암,V-CUT,301.68,278.95,0.01
변성암,V-CUT,169.5,188.22,0.009000000000000001
변성암,V-CUT,169.94,188.71,0.009000000000000001
변성암,V-CUT,156.85,167.81,0.021
변성암,V-CUT,157.42,168.43,0.023
변성암,V-CUT,195.0,195.0,0.024
변성암,V-CUT,170.3,176.75,0.024
변성암,V-CUT,155.62,167.86,0.024
변성암,V-CUT,142.04,147.42,0.026000000000000002
변성암,V-CUT,159.6,159.6,0.031
변성암,V-CUT,160.5,160.5,0.044000000000000004
변성암,V-CUT,211.87,195.91,0.03
변성암,V-CUT,157.17,160.28,0.032
변성암,V-CUT,44.17,47.26,0.11
변성암,V-CUT,42.05,44.99,0.11
변성암,V-CUT,58.89,56.13,0.129
변성암,V-CUT,58.74,59.9,0.128
변성암,V-CUT,46.59,51.74,0.10300000000000001
변성암,V-CUT,51.99,60.57,0.111
변성암,V-CUT,101.95,94.27,0.09
변성암,V-CUT,92.84,88.49,0.09
변성암,V-CUT,92.15,87.83,0.087
변성암,V-CUT,87.12,88.84,0.073
변성암,V-CUT,72.12,64.26,0.156
변성암,V-CUT,73.68,65.64,0.285
변성암,V-CUT,76.08,67.78,0.17800000000000002
변성암,V-CUT,67.03,59.72,0.187
변성암,V-CUT,65.76,58.59,0.151
변성암,V-CUT,28.43,25.32,0.574
변성암,V-CUT,28.43,25.32,0.456
변성암,V-CUT,28.0,24.95,0.479
변성암,V-CUT,28.0,24.95,0.42100000000000004
변성암,V-CUT,25.6,22.8,0.41700000000000004
변성암,V-CUT,40.02,35.66,0.353
변성암,V-CUT,40.73,36.29,0.38
변성암,V-CUT,43.42,38.68,0.332
변성암,V-CUT,44.26,39.44,0.281
변성암,V-CUT,35.36,31.5,0.273
변성암,V-CUT,63.36,56.44,0.248
변성암,V-CUT,64.63,57.58,0.331
변성암,V-CUT,67.18,59.85,0.282
변성암,V-CUT,58.12,51.78,0.209
변성암,V-CUT,57.7,51.4,0.205
변성암,V-CUT,90.93,81.01,0.085
변성암,V-CUT,90.93,81.01,0.045
변성암,V-CUT,93.34,83.15,0.073
변성암,V-CUT,92.77,82.65,0.061
변성암,V-CUT,90.37,80.51,0.048
변성암,V-CUT,113.99,101.55,0.048
변성암,V-CUT,113.99,101.55,0.062
변성암,V-CUT,112.43,100.16,0.046
변성암,V-CUT,120.49,107.35,0.038
변성암,V-CUT,117.95,105.08,0.036000000000000004
변성암,V-CUT,143.97,128.26,0.04
변성암,V-CUT,144.11,128.39,0.037000000000000005
변성암,V-CUT,141.56,126.12,0.034
변성암,V-CUT,146.09,130.15,0.032
변성암,V-CUT,145.52,129.65,0.031
변성암,V-CUT,120.2,95.4,0.098
변성암,V-CUT,98.47,83.62,0.077
변성암,V-CUT,89.49,75.99,0.109
변성암,V-CUT,101.08,85.84,0.077
변성암,V-CUT,85.57,72.66,0.111
변성암,V-CUT,173.6,137.79,0.033
변성암,V-CUT,174.8,138.74,0.035
변성암,V-CUT,132.76,112.74,0.045
변성암,V-CUT,145.66,123.7,0.034
변성암,V-CUT,146.97,124.81,0.034
변성암,V-CUT,225.8,179.22,0.011000000000000001
변성암,V-CUT,228.8,181.6,0.01
변성암,V-CUT,186.16,158.09,0.009000000000000001
변성암,V-CUT,233.2,185.09,0.009000000000000001
변성암,V-CUT,182.24,154.76,0.013000000000000001
변성암,V-CUT,168.2,133.5,0.027999999999999997
변성암,V-CUT,170.4,135.25,0.028999999999999998
변성암,V-CUT,133.25,113.16,0.028999999999999998
변성암,V-CUT,167.8,133.18,0.026000000000000002
변성암,V-CUT,137.17,116.48,0.026000000000000002
변성암,V-CUT,216.4,171.76,0.008
변성암,V-CUT,209.8,166.52,0.008
변성암,V-CUT,173.42,147.27,0.013000000000000001
변성암,V-CUT,179.79,152.68,0.008
변성암,V-CUT,181.1,153.79,0.008
변성암,V-CUT,38.0,30.16,0.685
변성암,V-CUT,30.86,26.21,0.7490000000000001
변성암,V-CUT,30.54,25.93,0.951
변성암,V-CUT,35.44,30.09,0.677
변성암,V-CUT,30.37,25.79,0.9329999999999999
변성암,V-CUT,59.2,46.99,0.21899999999999997
변성암,V-CUT,44.58,37.86,0.23600000000000002
변성암,V-CUT,43.6,37.03,0.25
변성암,V-CUT,54.87,46.59,0.203
변성암,V-CUT,56.01,47.56,0.188
변성암,V-CUT,88.2,70.0,0.091
변성암,V-CUT,92.6,73.5,0.107
변성암,V-CUT,71.53,60.74,0.126
변성암,V-CUT,82.47,70.03,0.11800000000000001
변성암,V-CUT,83.61,71.0,0.094
변성암,V-CUT,139.1,160.96,0.024
변성암,V-CUT,128.19,152.19,0.043
변성암,V-CUT,128.79,152.9,0.036000000000000004
변성암,V-CUT,128.55,152.61,0.04
변성암,V-CUT,128.49,152.54,0.03
변성암,V-CUT,180.78,214.62,0.018000000000000002
변성암,V-CUT,181.02,214.91,0.017
변성암,V-CUT,181.85,215.9,0.011000000000000001
변성암,V-CUT,180.3,214.05,0.019
변성암,V-CUT,181.38,215.33,0.012
변성암,V-CUT,37.35,44.34,0.526
변성암,V-CUT,38.37,45.55,0.36200000000000004
변성암,V-CUT,38.13,45.27,0.419
변성암,V-CUT,37.83,44.91,0.48
변성암,V-CUT,36.81,43.7,0.33
변성암,V-CUT,50.08,59.46,0.369
변성암,V-CUT,50.32,59.74,0.27899999999999997
변성암,V-CUT,49.78,59.1,0.37799999999999995
변성암,V-CUT,49.6,58.89,0.245
변성암,V-CUT,49.0,58.18,0.266
변성암,V-CUT,129.02,153.18,0.034
변성암,V-CUT,130.04,154.39,0.032
변성암,V-CUT,128.55,152.61,0.045
변성암,V-CUT,132.07,156.8,0.02
변성암,V-CUT,131.48,156.09,0.031
변성암,V-CUT,148.53,171.86,0.02
변성암,V-CUT,148.4,171.71,0.021
변성암,V-CUT,139.42,165.52,0.03
변성암,V-CUT,139.84,166.02,0.025
변성암,V-CUT,138.95,164.96,0.034
변성암,V-CUT,92.16,122.82,0.067
변성암,V-CUT,91.87,122.42,0.042
변성암,V-CUT,91.57,122.03,0.051
변성암,V-CUT,91.28,121.63,0.055999999999999994
변성암,V-CUT,92.88,123.77,0.046
변성암,V-CUT,129.56,172.65,0.013000000000000001
변성암,V-CUT,130.79,174.29,0.013999999999999999
변성암,V-CUT,130.49,173.89,0.017
변성암,V-CUT,130.15,173.44,0.017
변성암,V-CUT,131.0,174.57,0.012
변성암,V-CUT,37.82,50.4,0.28
변성암,V-CUT,37.57,50.06,0.294
변성암,V-CUT,37.23,49.61,0.341
변성암,V-CUT,36.98,49.27,0.345
변성암,V-CUT,36.85,49.1,0.268
변성암,V-CUT,93.05,124.0,0.026000000000000002
변성암,V-CUT,94.15,125.46,0.045
변성암,V-CUT,93.52,124.62,0.043
변성암,V-CUT,93.81,125.01,0.04
변성암,V-CUT,93.43,124.51,0.038
변성암,V-CUT,100.4,133.8,0.021
변성암,V-CUT,99.69,132.84,0.032
변성암,V-CUT,99.39,132.45,0.027000000000000003
변성암,V-CUT,100.07,133.35,0.021
변성암,V-CUT,100.32,133.69,0.013999999999999999
변성암,V-CUT,107.97,143.88,0.023
변성암,V-CUT,108.01,143.93,0.019
변성암,V-CUT,107.84,143.71,0.017
변성암,V-CUT,107.21,142.86,0.025
변성암,V-CUT,107.55,143.32,0.022000000000000002
변성암,V-CUT,31.5,31.5,0.305
변성암,V-CUT,28.89,29.98,0.27899999999999997
변성암,V-CUT,30.68,31.84,0.195
변성암,V-CUT,29.96,31.1,0.22899999999999998
변성암,V-CUT,28.0,29.06,0.439
변성암,V-CUT,33.5,33.5,0.2
변성암,V-CUT,60.4,60.4,0.064
변성암,V-CUT,55.1,57.18,0.067
변성암,V-CUT,56.08,58.21,0.057
변성암,V-CUT,54.2,56.26,0.098
변성암,V-CUT,63.9,63.9,0.054000000000000006
변성암,V-CUT,62.2,62.2,0.057999999999999996
변성암,V-CUT,90.1,90.1,0.024
변성암,V-CUT,80.05,83.08,0.037000000000000005
변성암,V-CUT,80.95,84.01,0.026000000000000002
변성암,V-CUT,81.84,84.94,0.024
변성암,V-CUT,82.73,85.87,0.022000000000000002
변성암,V-CUT,91.7,91.7,0.025
변성암,V-CUT,119.9,119.9,0.012
변성암,V-CUT,107.69,111.77,0.013000000000000001
변성암,V-CUT,106.79,110.84,0.019
변성암,V-CUT,120.1,120.1,0.012
변성암,V-CUT,122.0,122.0,0.008
변성암,V-CUT,121.5,121.5,0.011000000000000001
변성암,V-CUT,149.7,149.7,0.012
변성암,V-CUT,133.63,138.69,0.013999999999999999
변성암,V-CUT,135.24,140.36,0.008
변성암,V-CUT,134.43,139.53,0.013000000000000001
변성암,V-CUT,149.9,149.9,0.013999999999999999
변성암,V-CUT,151.3,151.3,0.011000000000000001
변성암,V-CUT,273.0,253.43,0.009000000000000001
변성암,V-CUT,273.0,253.43,0.016
변성암,V-CUT,272.88,253.31,0.011000000000000001
변성암,V-CUT,272.88,253.31,0.017
변성암,V-CUT,272.88,253.31,0.013999999999999999
변성암,V-CUT,59.38,55.12,0.147
변성암,V-CUT,68.56,60.67,0.134
변성암,V-CUT,68.7,60.79,0.12
변성암,V-CUT,68.7,60.79,0.134
변성암,V-CUT,59.38,55.12,0.16899999999999998
변성암,V-CUT,87.88,81.58,0.081
변성암,V-CUT,87.88,81.58,0.09699999999999999
변성암,V-CUT,101.47,89.79,0.086
변성암,V-CUT,101.47,89.79,0.1
변성암,V-CUT,87.88,81.58,0.146
변성암,V-CUT,117.88,109.43,0.063
변성암,V-CUT,117.88,109.43,0.07
변성암,V-CUT,136.11,120.44,0.067
변성암,V-CUT,136.11,120.44,0.085
변성암,V-CUT,136.11,120.44,0.066
변성암,V-CUT,142.13,131.94,0.038
변성암,V-CUT,164.11,145.22,0.031
변성암,V-CUT,164.11,145.22,0.035
변성암,V-CUT,164.11,145.22,0.039
변성암,V-CUT,164.11,145.22,0.037000000000000005
변성암,V-CUT,166.63,154.68,0.03
변성암,V-CUT,192.4,170.25,0.025
변성암,V-CUT,192.4,170.25,0.027000000000000003
변성암,V-CUT,192.4,170.25,0.027000000000000003
변성암,V-CUT,166.63,154.68,0.027999999999999997
변성암,V-CUT,193.65,197.49,0.013999999999999999
변성암,V-CUT,192.99,196.82,0.018000000000000002
변성암,V-CUT,193.75,197.59,0.016
변성암,V-CUT,197.9,201.82,0.013999999999999999
변성암,V-CUT,180.85,188.93,0.018000000000000002
변성암,V-CUT,201.86,205.86,0.013000000000000001
변성암,V-CUT,202.61,206.63,0.013999999999999999
변성암,V-CUT,206.76,210.86,0.012
변성암,V-CUT,201.86,205.86,0.012
변성암,V-CUT,188.57,197.0,0.013000000000000001
변성암,V-CUT,31.84,34.07,0.15
변성암,V-CUT,35.07,35.77,0.21100000000000002
변성암,V-CUT,43.88,41.82,0.125
변성암,V-CUT,29.18,31.64,0.146
변성암,V-CUT,37.19,38.85,0.152
변성암,V-CUT,51.92,57.66,0.063
변성암,V-CUT,63.26,64.52,0.08
변성암,V-CUT,63.17,64.42,0.07400000000000001
변성암,V-CUT,63.26,64.52,0.055999999999999994
변성암,V-CUT,62.89,64.13,0.077
변성암,V-CUT,80.75,86.4,0.038
변성암,V-CUT,92.21,94.03,0.034
변성암,V-CUT,92.3,94.13,0.036000000000000004
변성암,V-CUT,96.45,98.36,0.034
변성암,V-CUT,119.05,113.48,0.024
변성암,V-CUT,105.25,112.6,0.025
변성암,V-CUT,208.7,177.22,0.018000000000000002
변성암,V-CUT,152.65,145.5,0.015
변성암,V-CUT,146.65,139.78,0.019
변성암,V-CUT,147.57,140.66,0.018000000000000002
변성암,V-CUT,131.86,141.08,0.018000000000000002
변성암,V-CUT,188.22,179.4,0.016
변성암,V-CUT,188.33,179.51,0.017
변성암,V-CUT,187.29,178.52,0.019
변성암,V-CUT,188.22,179.4,0.016
변성암,V-CUT,47.47,64.69,0.11800000000000001
변성암,V-CUT,40.07,57.79,0.122
변성암,V-CUT,40.07,57.79,0.131
변성암,V-CUT,40.03,57.74,0.258
변성암,V-CUT,47.43,64.63,0.122
변성암,V-CUT,59.29,80.79,0.10099999999999999
변성암,V-CUT,59.29,80.79,0.109
변성암,V-CUT,50.0,72.11,0.17600000000000002
변성암,V-CUT,50.0,72.11,0.209
변성암,V-CUT,59.29,80.79,0.13699999999999998
변성암,V-CUT,111.8,135.72,0.039
변성암,V-CUT,79.06,107.72,0.067
변성암,V-CUT,66.67,96.15,0.105
변성암,V-CUT,66.67,96.15,0.075
변성암,V-CUT,79.06,107.72,0.096
변성암,V-CUT,88.94,121.19,0.036000000000000004
변성암,V-CUT,75.0,108.17,0.061
변성암,V-CUT,88.94,121.19,0.04
변성암,V-CUT,88.94,121.19,0.054000000000000006
변성암,V-CUT,88.94,121.19,0.042
변성암,V-CUT,98.82,134.65,0.02
변성암,V-CUT,98.82,134.65,0.021
변성암,V-CUT,83.33,120.19,0.076
변성암,V-CUT,98.82,134.65,0.054000000000000006
변성암,V-CUT,98.82,134.65,0.043
변성암,V-CUT,118.59,161.58,0.022000000000000002
변성암,V-CUT,100.0,144.22,0.054000000000000006
변성암,V-CUT,100.0,144.22,0.045
변성암,V-CUT,118.59,161.58,0.033
변성암,V-CUT,118.59,161.58,0.039
변성암,V-CUT,17.8,18.47,2.175
변성암,V-CUT,75.76,78.63,0.023
변성암,V-CUT,69.59,72.22,0.054000000000000006
변성암,V-CUT,16.1,16.71,1.9880000000000002
변성암,V-CUT,36.4,37.78,0.24600000000000002
변성암,V-CUT,47.76,49.57,0.132
변성암,V-CUT,76.92,79.84,0.168
변성암,V-CUT,84.61,87.82,0.07200000000000001
변성암,V-CUT,89.8,93.2,0.1
변성암,V-CUT,98.57,102.3,0.059000000000000004
변성암,V-CUT,138.73,143.98,0.042
변성암,V-CUT,91.87,105.16,0.156
변성암,V-CUT,112.51,120.38,0.1
변성암,V-CUT,79.56,95.55,0.2
변성암,V-CUT,79.56,95.55,0.19
변성암,V-CUT,289.61,309.86,0.021
변성암,V-CUT,204.79,245.94,0.04
변성암,V-CUT,236.47,270.69,0.03
변성암,V-CUT,236.47,270.69,0.032
변성암,V-CUT,18.04,20.11,1.5
변성암,V-CUT,18.04,20.11,0.8
변성암,V-CUT,28.15,31.38,0.35
변성암,V-CUT,28.15,31.38,0.3
변성암,V-CUT,35.36,42.17,0.40399999999999997
변성암,V-CUT,38.08,44.07,0.24600000000000002
변성암,V-CUT,48.33,51.36,0.256
변성암,V-CUT,33.76,40.2,0.467
변성암,V-CUT,44.02,49.08,0.368
변성암,V-CUT,41.25,49.2,0.302
변성암,V-CUT,44.54,51.54,0.14800000000000002
변성암,V-CUT,56.67,60.22,0.09699999999999999
변성암,V-CUT,39.69,47.26,0.363
변성암,V-CUT,51.24,57.12,0.263
변성암,V-CUT,47.14,56.23,0.177
변성암,V-CUT,50.99,59.01,0.154
변성암,V-CUT,65.0,69.07,0.16399999999999998
변성암,V-CUT,45.61,54.31,0.154
변성암,V-CUT,58.46,65.17,0.154
변성암,V-CUT,53.03,63.26,0.136
변성암,V-CUT,57.45,66.47,0.091
변성암,V-CUT,73.33,77.93,0.10099999999999999
변성암,V-CUT,51.53,61.36,0.132
변성암,V-CUT,65.67,73.22,0.083
변성암,V-CUT,58.93,70.29,0.079
변성암,V-CUT,63.9,73.94,0.069
변성암,V-CUT,81.67,86.78,0.064
변성암,V-CUT,57.46,68.42,0.087
변성암,V-CUT,72.89,81.26,0.069
변성암,V-CUT,176.78,210.86,0.032
변성암,V-CUT,193.0,223.32,0.038
변성암,V-CUT,248.33,263.89,0.024
변성암,V-CUT,175.93,209.48,0.044000000000000004
변성암,V-CUT,217.23,242.18,0.02
변성암,V-CUT,63.3,66.38,0.13699999999999998
변성암,V-CUT,71.1,74.56,0.1
변성암,V-CUT,66.77,70.02,0.12
변성암,V-CUT,68.5,71.84,0.1
변성암,V-CUT,62.43,65.47,0.12
변성암,V-CUT,64.17,67.29,0.12
변성암,V-CUT,65.9,69.11,0.1
변성암,V-CUT,63.3,66.38,0.1
변성암,V-CUT,60.7,63.65,0.1
변성암,V-CUT,58.96,61.83,0.12
변성암,V-CUT,52.03,54.56,0.15
변성암,V-CUT,56.36,59.11,0.1
변성암,V-CUT,73.7,77.29,0.15
변성암,V-CUT,71.1,74.56,0.15
변성암,V-CUT,65.03,68.2,0.12
변성암,V-CUT,65.9,69.11,0.15
변성암,V-CUT,66.77,70.02,0.12
변성암,V-CUT,52.89,55.47,0.102
변성암,V-CUT,52.03,54.56,0.1
변성암,V-CUT,52.03,54.56,0.12
변성암,V-CUT,58.96,61.83,0.12
변성암,V-CUT,62.43,65.47,0.1
변성암,V-CUT,56.36,59.11,0.1
변성암,V-CUT,52.89,55.47,0.1
변성암,V-CUT,35.8,34.12,0.162
변성암,V-CUT,33.49,31.92,0.09
변성암,V-CUT,48.5,46.23,0.1
변성암,V-CUT,40.41,38.52,0.1
변성암,V-CUT,40.41,38.52,0.07
변성암,V-CUT,34.64,33.02,0.07
변성암,V-CUT,16.17,19.41,0.16
변성암,V-CUT,17.32,20.8,0.10800000000000001
변성암,V-CUT,23.09,27.73,0.1
변성암,V-CUT,19.05,22.88,0.15
변성암,V-CUT,23.67,28.43,0.05
변성암,V-CUT,33.49,31.92,0.162
변성암,V-CUT,35.8,34.12,0.121
변성암,V-CUT,50.81,48.43,0.1
변성암,V-CUT,41.57,39.62,0.1
변성암,V-CUT,42.72,40.72,0.1
변성암,V-CUT,35.8,34.12,0.1
변성암,V-CUT,38.11,36.32,0.12
변성암,V-CUT,43.88,41.82,0.12
변성암,V-CUT,20.78,24.96,0.10800000000000001
변성암,V-CUT,24.83,29.81,0.1
변성암,V-CUT,20.78,24.96,0.1
변성암,V-CUT,20.78,24.96,0.1
변성암,V-CUT,17.32,20.8,0.12
변성암,V-CUT,18.48,22.19,0.07
변성암,V-CUT,21.94,26.35,0.12
변성암,V-CUT,32.91,31.37,0.5
변성암,V-CUT,40.41,38.52,0.3
변성암,V-CUT,36.37,34.67,0.4
변성암,V-CUT,34.64,33.02,0.22
변성암,V-CUT,32.1,30.6,1.143
변성암,V-CUT,28.87,27.52,0.7190000000000001
변성암,V-CUT,33.49,31.92,0.22
변성암,V-CUT,32.56,31.04,0.17
변성암,V-CUT,30.02,28.62,0.3
변성암,V-CUT,26.56,25.31,0.33
변성암,V-CUT,26.79,25.53,0.344
변성암,V-CUT,26.1,24.87,0.546
변성암,V-CUT,32.33,30.82,0.38
변성암,V-CUT,39.84,37.97,0.17
변성암,V-CUT,35.8,34.12,0.27
변성암,V-CUT,34.06,32.47,0.22
변성암,V-CUT,30.02,28.62,0.53
변성암,V-CUT,45.03,42.93,0.1
변성암,V-CUT,35.8,34.12,0.35
변성암,V-CUT,40.41,38.52,0.68
변성암,V-CUT,32.91,31.37,0.4
변성암,V-CUT,37.41,35.66,0.38
변성암,V-CUT,40.76,38.85,0.27
변성암,V-CUT,28.87,27.52,0.764
