,X,Y
0,108.87705503466373,0.12090853257467216
1,835.4363503287451,0.0033778171103885785
2,180.0711006280139,0.013828812440884256
3,91.22302854521148,0.06701774056058825
4,473.3844404608945,0.010652217457624805
5,212.23753022588645,0.007476263602972497
6,164.10516960808224,0.02930702337275123
7,184.62000602427398,0.0076255422950233355
8,243.56894719577326,0.016177094642837602
9,132.6739491438064,0.1111928049145049
10,84.14462646723068,0.06140574130686613
11,138.00182182003738,0.020726085794682065
12,222.90965208615518,0.0042800221098858926
13,311.02903003430845,0.009351667686997063
14,109.6880000907644,0.06935637284391029
15,39.93776231895032,0.30611508055002806
16,317.55136504006276,0.006455836617998555
17,111.6025206862069,0.040887864087663824
18,446.3318969367084,0.0027515699100456228
19,111.67932515025535,0.03774409807135926
20,59.50897631973773,0.09499452556707112
21,166.43754319794866,0.01870916349492865
22,230.98527808797746,0.012750132849811592
23,122.07111973449322,0.03288374135099799
24,418.48485589848633,0.0037666932984184213
25,69.07385478132844,0.06588690402059925
26,244.42367144354685,0.021596598328134178
27,97.19599994011686,0.02570213310042967
28,55.358498693942785,0.06061770016460951
29,77.93767021120134,0.03924240015679014
30,175.36814774806277,0.027743652976084904
31,148.66156686766985,0.029649739980241077
32,113.75490267761407,0.05495265858049832
33,204.69385451745796,0.0055487757541267555
34,72.87137771739894,0.061242362477352874
35,112.59217945727849,0.10506827610644273
36,336.13148711328745,0.004791477423951515
37,326.8893004189093,0.009049556568761314
38,288.6702171323914,0.01111000205800509
39,150.84691852723032,0.02223484692936434
40,70.9005892398186,0.06622330629050663
41,128.483237401925,0.031172030229846118
42,133.7850890277081,0.053847625646727314
43,109.44106689824098,0.04842222928521371
44,231.49283205847803,0.0024676270493836413
45,336.6602783321964,0.00472271130366929
46,135.83402531659874,0.021156666290384655
47,283.30407002440705,0.007242519208876618
48,128.48636563550326,0.017956102021609972
49,107.60759367393405,0.03816485567275653
50,203.18662211995297,0.025233360760428456
51,281.0809336808957,0.011851123849166924
52,394.25994125550255,0.006050497409327298
53,351.84664775272955,0.006938775174948161
54,197.7302551024795,0.034010590440137316
55,253.8592293966615,0.0048072662785547055
56,148.54109727662697,0.0339135645019454
57,204.48734731069712,0.08288223107420498
58,168.22730244319314,0.022431496780271558
59,335.1687538874748,0.004898030582672579
60,133.07065873725023,0.018899788927275445
61,383.774634313622,0.0034265923315832986
62,98.0083150249275,0.05042641831599383
63,67.34889101896722,0.05924786753492419
64,65.9686813121798,0.1697093513046636
65,540.3610747221397,0.0022342316559868427
66,244.86138515907405,0.019713246342488458
67,518.3314981521759,0.008808615766326333
68,247.20244353911718,0.02297367419376358
69,45.300696672219374,0.33879011476073095
70,783.3804263130554,0.001662665443952645
71,240.51586001605347,0.00400597702741275
72,135.4166744694921,0.02420863959703516
73,289.2807601653294,0.005883399266857094
74,154.9485055124754,0.038096765051703986
75,265.25140125385957,0.007287365042890285
76,220.08041027894518,0.010488132756750836
77,347.35700583928303,0.0024638720565697157
78,150.7578920853988,0.043440292657946744
79,88.59695944692812,0.08327921306275844
80,51.59681869862608,0.5221111030270724
81,168.91679672744814,0.014002866995516065
82,218.98254130231996,0.008371852843198798
83,68.39906578373139,0.1385915628685208
84,479.3831536204711,0.0011760241046234984
85,49.76175501744408,0.11574537516631679
86,438.04194635359676,0.0022252330494976335
87,157.42166287588583,0.0255923840528594
88,70.88607674017484,0.21130592378960564
89,197.32050808245083,0.010394205276516346
90,82.61402145388895,0.05223910825453669
91,36.07236984170987,0.10713262872905399
92,205.78638052918265,0.005025539097405091
93,307.56713471165534,0.006509939140423885
94,61.10433207339403,0.22919658960165476
95,41.46955303045829,0.09094997280373858
96,451.88690398236815,0.0021293972158226517
97,126.54196600149874,0.021302854784836855
98,147.97441741432206,0.020036057636329065
99,135.50371958018994,0.029274395857543448
100,125.1716348253848,0.09393043011688694
101,112.17222212513805,0.03075892753119525
102,336.4301934537271,0.005481059763742392
103,229.35717094693567,0.014479845379335589
104,75.67444390057945,0.08038584130075734
105,94.23470856252736,0.06028326257931565
106,217.30906166341282,0.011706876301333496
107,302.9326384774763,0.005254370274887372
108,504.8854014783306,0.0016721974254742288
109,54.27163958112881,0.3330382393666001
110,175.0994571368578,0.013131433390920983
111,236.88447152354436,0.012015294726296777
112,49.547366731721134,0.10891583186596694
113,119.13176035438866,0.0692018414162625
114,173.58246342177682,0.045840499794699445
115,211.3257703394183,0.03143427887497633
116,359.95678800963185,0.004273214095227947
117,339.26908045218187,0.014736420840895445
118,96.23338966431542,0.0989618601152803
119,222.09984786121305,0.0024621931852682613
120,69.93052701634608,0.10924499747458852
121,236.22828783467403,0.0056344375082259465
122,158.0671039477795,0.010817566715270958
123,84.1013610568981,0.06544928866522043
124,188.12860803727057,0.024383179979897876
125,327.686908682061,0.004893339736787901
126,106.08933583100847,0.04070287479401912
127,193.2309136907729,0.008735779617633126
128,383.60693077582766,0.004221682746376085
129,137.25092449380477,0.02001526312146051
130,120.26350309194993,0.02481828355698346
131,86.19518898972225,0.04615454960754575
132,33.587131634857855,0.513947532718806
133,140.31198525578944,0.03496998196358377
134,648.4148326737701,0.0013192422192226225
135,102.21066399169322,0.0673527383556557
136,107.56420363059638,0.03505009898492087
137,118.31048143824064,0.053049065124108646
138,82.10495889967527,0.043567590421967034
139,156.16956258798524,0.028603207589913384
140,614.2380608813464,0.003960372597804495
141,70.68738007374289,0.06836154681738932
142,79.82300198475025,0.03041044310273324
143,377.9608871418651,0.0058178620684848316
144,213.97664187133307,0.014450169961350309
145,284.85654879754776,0.01101303407534799
146,57.931949038871174,0.07346856293210768
147,615.6039548426095,0.0016902038599254483
148,207.95725411465517,0.016340057594296697
149,644.8205628595869,0.002280693894216603
150,315.3955520629337,0.002778392502990355
151,145.08194820002157,0.027696321440499196
152,64.19268206522241,0.04737179119452706
153,165.64198046649042,0.027780881152875803
154,267.77449143931943,0.009231339746677092
155,58.919733197728206,0.17259866432279
156,194.46483037921234,0.01250382288909931
157,173.31511619523474,0.017730687365370923
158,100.84361082752994,0.019175382363586485
159,201.95365128550984,0.00508258334073288
160,228.40587743151087,0.0058147060857093764
161,310.28846900054975,0.005425331531359519
